english,thinkverse/towerinstruct:latest_std,thinkverse/towerinstruct:latest_std_scores,thinkverse/towerinstruct:latest_rag,thinkverse/towerinstruct:latest_rag_scores
Ultra-hygienic,¡Ultra higiénico!,0.7845401167869568,"""Silicona ultrahigiénica"" -- ""Ultra-hygienic silicone"" ""Microcorrientes y Anti-Shock SystemTM Silicona ultra higiénica"" -- ""Microcurrent & Anti-Shock SystemTM Ultra-hygienic silicone"" ""Cepillo ultrahigiénico de masaje corporal."" -- ""Ultrahigiénic massaging body brush."" ""Silicona ultra higiénica No porosa, de secado rápido y fácil de limpiar."" -- ""Silicone ultra hygienic Non-porous, quick-drying, and easy to clean.""",-0.5114394426345825
Made of bacteria-resistant silicone and medical-grade steel.,Fabricado con silicona resistente a las bacterias y acero de calidad médica.,0.5248798727989197,"""Fabricado con silicona resistente a las bacterias y acero de calidad médica.""",0.4918382465839386
Perfectly preps pores to remove blackheads,Prepara los poros perfectamente para eliminar los puntos negros,0.47854793071746826,"""Prepara los poros perfectamente para eliminar los puntos negros"" -- Hand masks",-0.30080023407936096
"Soften skin and loosen stubborn impurities that have accumulated and hardened in your pores over time with this creamy formula, rich in detoxifying clays and a potent plant oil complex.",Acondiciona la piel y suaviza las impurezas teñidas que se han acumulado y endurecido en los poros con esta fórmula cremosa rica en arcillas desintoxicantes y un potente complejo de aceites vegetales.,0.3202223479747772,"""Abraza la piel y suaviza las impurezas difíciles de eliminar que se han acumulado y endurecido en tus poros con el tiempo, gracias a esta fórmula cremosa rica en arcillas depurativas y un potente complejo de aceites vegetales. """,0.45884910225868225
"This pore-cleansing mask is the perfect prep step before using your KIWITM Blackhead Remover Pore Vacuum device, and essential for faster skin-purifying results.","Esta máscara de limpieza de poros es el paso ideal previo a la utilización del dispositivo KIWI® Limpiador de Granos Negros y Vacío de Poros, y esencial para obtener resultados más rápidos de purificación de la piel.",0.157540962100029,"Este enmascaramiento de poros es el paso de preparación perfecto antes de usar tu dispositivo Kiwittm Limpiador de Espinillas Aspirador de Poro, y esencial para obtener resultados purificadores más rápidos.",-0.05826854333281517
"Thoroughly cleanse and dry your face. For optimal results, we recommend using FOREO’s LUNA™ Facial Cleansing Massager with Micro-Foam Cleanser.","Limpiar y secar en profundidad el rostro. Para mejores resultados, recomendamos usar el Masajeador de Limpieza Facial FOREO LUNA™ con Micro-Foam Cleanser.",0.4776403307914734,"Humedece y seca tu rostro. Para resultados óptimos, te recomendamos usar el limpiador facial de masaje con micro-espuma LUNA™ de FOREO.",0.41489043831825256
Select preferences,Selecciona tus preferencias.,0.7226368188858032,"""Selecciona tus preferencias""",0.5237852334976196
"Press the universal button to turn on KIWI™ derma. Adjust the vacuum suction intensity by pressing the button again, once for each level. Access more settings via the FOREO app. Download app","Presione el botón universal para encender KIWI™ derma. Ajuste la intensidad de la succión del vacío presionando el botón nuevamente, una vez por cada nivel. Acceda a más configuraciones mediante la aplicación FOREO. Descargue la aplicación.",0.2525632977485657,"Prueba el dispositivo de KIWI™ derma presionando el botón universal para encenderlo. Ajusta la intensidad de la succión por medio de un doble clic en el botón, una vez por cada nivel. Accede a más ajustes mediante la aplicación FOREO. Descarga la app.",0.3713212311267853
Refine & rejuvenate,Añadir detalles y renovar la energía.,-0.4779995083808899,Refine & rejuvenate,1.0087463855743408
"Gently hold skin taut. Then press the tip of the device flat against your skin, and quickly glide across your face in upward motions.",Mantenga suavemente la piel tensa. Luego presione la punta del dispositivo plana contra su piel y deslice rápidamente por su cara en movimientos ascendentes.,0.30134326219558716,Aprieta suavemente la piel y luego presiona el extremo del dispositivo contra tu piel y desliza rápidamente en movimientos ascendentes por tu rostro.,0.47035112977027893
KIWI™ derma Replacement Tip - Medium,Punta de sustitución KIWI™ para pieles medianas,-0.4411509335041046,KIWI™ derma Reemplazo de Punta - Mediano,-0.10210289061069489
Pore care devices,Dispositivos para el cuidado del cabello.,-0.055175092071294785,"""""""Dispositivos para el cuidado de los poros""""""",-0.36292019486427307
KIWI™ derma KIWI™ derma Diamond microdermabrasion € 169 Geo Stock test,KIWI™ derma KIWI™ derma Diamond microdermabrasión $ 178 Geo Stock teste.,-0.1667381078004837,KIWI™ derma Microdermoabrasión con diamantes € 169 Geo Stock prueba,-0.10187216103076935
KIWI™ KIWI™ Blackhead remover € 139 € 119 SAVE € 20 Geo Stock test,KIWI™ Extractor de comedones negro € 139 € 119 AHORRA € 20 Prueba Geo Stock,-0.4295896887779236,KIWI™ Aspirador de poros $ 158 $ 134 AHORRA $ 24 Prueba de Geo Stock.,-0.7852380871772766
Everything your face desires,Todo lo que tu rostro desea,0.29331251978874207,Todo lo que tu rostro y cuerpo desean,0.3425622880458832
"Experience remarkable transformations with FOREO's pro-level skincare essentials. Effortlessly eliminate the day's impurities and makeup residue, revealing a refreshed, revitalized, and irresistibly soft complexion. Take your skincare routine to unparalleled heights by embracing FOREO's range of deeply moisturizing cleansers, hydration-boosting masks, youth-preserving serums, and much more.","Experimente transformaciones notables con los productos de cuidado personal profesionales de FOREO. Elimine esfuerzo y energía para eliminar las impurezas del día y el residuo de maquillaje, revelando una piel revitalizada, suave e irresistiblemente radiante. Lleve su rutina de cuidado personal a niveles sin precedentes al abrazar la gama de limpiadores profundamente hidratantes, máscaras rejuvenecedoras y otros productos de FOREO.",0.35563212633132935,"El cuidado facial depende de la calidad de tus dispositivos y productos cosméticos. Para lucir y sentirte mejor, escoge productos que mejoran tu bienestar y tu cuidado personal. Elige dispositivos, mascarillas, sérums y cualquier producto para la piel de nivel profesional para que puedas lucir un aspecto inmejorable.",-0.029498454183340073
FAQ™ Glass Skin Collagen Hydrogel Face Mask (5x),Envíame las máscaras de hidrogel con colágeno para la piel de vidrio FAQ™ (5 unidades).,-0.189695805311203,"""MASCARA FACIAL COLÁGENO HIDROGEL DE CÉSPED FAQ™ (5 UNIDADES)""",-0.28637513518333435
With enhanced ingredient delivery. A two-piece design for a better fit. Compatible with LED treatments.,Con entrega de ingredientes mejorada. Diseño de dos piezas para un mejor ajuste. Compatible con tratamientos LED.,-0.1659412384033203,"""Con una entrega de ingredientes mejorada. Diseño de dos piezas para un mejor ajuste. Compatible con tratamientos LED.""",-0.1518542766571045
SUPERCHARGED™ Overnight Skin Repair Face Oil,REPARACIÓN POR LA NOCHE DEL CARÁCTER RADICALIZADO PARA LA PIEL FACE OIL,-0.9635118246078491,'''ACELERADA™ OIL REPARADORA PARA LA PIEL DE CARA PARA TOMAR ENTRE SI DURANTE LA NOCHE''',-1.0656205415725708
"Improves the look of wrinkles, redness and pores while you sleep.","Mejora el aspecto de arrugas, rojez y poros mientras duermes.",0.35456064343452454,"""Mejora la apariencia de las arrugas, el enrojecimiento y los poros mientras duermes.""",0.517260730266571
FAQ™ Scalp Recovery & Thick Hair Probiotic Serum,FAQ™ Sérum Probiótico para el Crecimiento del Cabello y la Recuperación del Cuero Cabelludo,0.27060216665267944,FAQ™ Sérum probiótico para cabello y cuero cabelludo,0.23473648726940155
"A lightweight leave-in scalp serum that promotes thicker, healthier hair.",Un sérum para el cuero cabelludo liviano que promueve cabello más grueso y saludable.,0.13406793773174286,"""Un sérum de cuero cabelludo ligero que mejora el cabello más grueso y saludable.""",-0.10365863144397736
SUPERCHARGED™ Triple-Action Firming Serum,Sérum reafirmante de triple acción SUPERCHARGED™,-0.155601367354393,Sérum de firmeza SUPERCHARGED™ de triple acción,-0.09582632780075073
"Smooths the look of fine lines & wrinkles, boosts elasticity & strengthens skin. With Collagen Peptide Complex & HPR.","Alisa los finos surcos y arrugas, aumenta la elasticidad y fortalece la piel. Con complejo de péptidos de colágeno y HPR.",0.5251510739326477,"""Alisar la apariencia de líneas finas y arrugas, estimular la elasticidad y fortalecer la piel. Con complejo peptídico de colágeno y HPR.""",0.5187251567840576
KIWI™ Pore Minimizing Toner Pads,Alisadores de tono Kiwi™ para reducir los poros,-0.07177340984344482,KIWI™ Discos tonificantes y reductores de poros,-0.12096288800239563
"Korean toner pads that minimize pores, calm redness, balance pH level & strengthen the skin barrier.","Almohadillas de tóner coreanas que minimizan los poros, calman la rojez, equilibran el nivel de pH y fortalecen la barrera cutánea.",0.2925805151462555,"Discos tonificantes coreanos que disminuyen los poros, calman las rojeces, equilibran el nivel de pH y fortalecen la barrera cutánea.",0.3691795766353607
KIWI™ Oil Control Mattifying Moisturizer,Crema hidratante mateizadora de control de aceite KIWI™,0.0543585903942585,'''Bálsamo hidratante de control de aceite KIWI™'''.,-0.4791279733181
"Reduce excess sebum & minimize pores, for a smooth matte finish. The perfect makeup base for oily skin.",Reduzca el exceso de sebo y minimice los poros para obtener un acabado mate suave. La base de maquillaje ideal para piel grasa.,0.6153022646903992,"""Reduce el exceso de sebo y minimice los poros para lograr un acabado liso mate. La base de maquillaje ideal para pieles grasas."" -- Translation",0.4325561225414276
Clear skin starts with clean pores,La piel limpia comienza con los poros limpios,0.6595929265022278,La piel limpia comienza con los poros limpios,0.6595929265022278
SUPERCHARGED™ Serum 2.0,Sérum SUPERCHARGED™ 2.0,0.19750934839248657,SUPERCHARGED™ Serum 2.0,0.7005087733268738
A luxurious youth-preserving formula that leaves you with a timeless radiance.,Una fórmula lujosa que preserva la juventud y te deja con una luminosidad atemporal.,0.2873067557811737,"""Una fórmula de conservación juvenil lujosa que te deja con una luminosidad atemporal.""",0.2588392496109009
SUPERCHARGED™ Barrier Restoring Essence Mist,Esencia de restauración de barrera con efecto acelerador SUPERCHARGED™ Misterio,-0.8835234642028809,SUPERCHARGED™ Bruma facial restauradora,-0.396533340215683
Instantly revitalize tired skin,Reavivar instantáneamente la piel cansada,0.632420003414154,"""Revitaliza la piel cansada instantáneamente""",0.46829017996788025
Anti-cellulite treatment for a tighter and more toned look.,Tratamiento anticelulítico para una apariencia más firme y tonificada.,0.5511979460716248,Tratamiento anticelulítico para una apariencia más firme y tonificada.,0.5511979460716248
SUPERCHARGED™ Ultra-Hydrating Sleeping Mask,Envío gratis en pedidos superiores a $25. ¡Aprovecha!,-0.19496500492095947,Mascarilla de dormir SUPERCHARGED™ Ultra-Hidratante,0.4238196909427643
For a soft and dewy complexion every single morning.,Para una piel suave y mate cada mañana.,-0.3235975205898285,"""Complejo moreno suave y húmedo todas las mañanas.""",-0.7037296891212463
SUPERCHARGED™ Eye & Lip Contour Booster,SOPORTE DE OJOS Y LABIOS AUMENTADO SUPERCHARGADO™,-1.2579236030578613,Reforzador de ojos y contorno de labios SUPERCHARGED™,0.11595112085342407
"A conductive, hyper-concentrated serum that brightens the eye area & highlights lips.","Un suero conductor, hiperconcentrado que ilumina el área de los ojos y realza los labios.",0.08783920109272003,"""Sérum hiperconcentrado y conductor que ilumina el área de los ojos y realza los labios.""",0.2479502111673355
FAQ™ Microneedling Patches for Under Eyes (3x),"¿Qué son los parches de micropunción FAQ™ para los ojos? Los parches de micropunción FAQ™ son una forma innovadora y efectiva de mejorar la apariencia del contorno de los ojos. Consisten en tres parches que se aplican directamente sobre el área afectada, dejando que las microagujas penetren en la piel para estimular la producción de colágeno y mejorar la textura y el tono de la piel. ¿Cómo usar los parches de micropunción FAQ™? 1. Limpie suavemente la zona afectada con un algodón húmedo. 2. Desenrolle cuidadosamente cada parche de micropunción y asegúrese de que esté en contacto con la piel. 3. Deje que el parche se adhiera durante 10-15 minutos, luego retire suavemente del área afectada. 4. Repita los pasos 2 y 3 dos veces al día para obtener mejores resultados. ¿Cómo se sienten los parches de micropunción FAQ™? Algunos usuarios pueden sentir un leve picor o ardor durante el uso de los parches, pero eso es normal y no debe ser motivo de preocupación. Si experimenta algún dolor intenso o irritación, deténgase inmediatamente con el uso del producto. ¿Cómo se usan los parches de micropunción FAQ™? Los parches de micropunción FAQ™ son fáciles de usar y solo necesitan ser aplicados en la zona afectada durante 10-15 minutos dos veces al día. Simplemente desenrolle cuidadosamente cada parche, asegúrese de que esté en contacto con su piel, y deje que se adhiera durante el tiempo recomendado antes de retirarlo suavemente. ¿Cuándo puedo ver los resultados del uso de los parches de micropunción FAQ™? Los resultados varían de persona a persona, pero puede esperar ver una mejora en la apariencia de su piel después de solo dos semanas de uso regular. Los parches de micropunción FAQ™ pueden ayudarlo a mejorar la textura y el tono de la piel, así como estimular la producción de colágeno para un aspecto más joven y saludable.",0.3248163163661957,FAQ™ Parches de Microagujas para los Ojos (3x),-0.4825916588306427
"Non-invasive, anti-wrinkle under-eye patches that work like a skin filler, reducing dark circles overnight.",Parches no invasivos para debajo de los ojos que funcionan como un relleno facial y reducen las oscilaciones durante la noche.,0.14799275994300842,"Patches no invasivos para la zona debajo de los ojos que funcionan como un relleno facial, reduciendo las oscilaciones alrededor de los ojos durante la noche.",0.09688343107700348
FAQ™ Microneedling Patches for Forehead (3x),Páres de microneedling FAQ™ para la frente (3 unidades),-0.6533191800117493,FAQ™ Páres para microrrelieve (3x),-0.8446797728538513
"Non-invasive, anti-wrinkle forehead patch that works like a skin filler, reducing frown lines overnight.",Parche no invasivo para la frente que funciona como un relleno de piel y reduce las líneas de arruguitas durante la noche.,0.16478480398654938,"""Parche para la frente no invasivo y antiedad que funciona como un relleno facial, reduciendo las líneas de ceño durante la noche."" -- Translation provided",-0.20165342092514038
LUNA™ Ultra-Nourishing Cleansing Balm,Bálsamo limpiador ultra nutritivo de LUNA™,0.07223258912563324,LUNA™ Ultra-Nourishing Cleansing Balm,0.8162810206413269
A gentle yet effective makeup & sunscreen remover.,Un desmaquillante suave y efectivo para maquillaje y protectores solares.,0.06455078721046448,Un desmaquillante y protector solar suave pero eficaz.,0.5621904730796814
"Lifts away dirt, oil, and makeup, leaving skin feeling fresh and clean.","Elimina la suciedad, el aceite y el maquillaje, dejando la piel fresca y limpia.",0.6055271029472351,"Elimina la suciedad, la grasa y el maquillaje, para sentir la piel limpia y fresca.",0.4584769904613495
LUNA™ Dual-Peptide Scalp Serum,"No puedo traducir el texto exactamente como está dado por el usuario, ya que no se proporciona la fuente de idioma original. Sin embargo, si es posible traducirlo del inglés al español: LUNA™ Sérum para el cuero cabelludo dual-péptido",-0.5439537167549133,"""Sérum de cuero cabelludo LUNA™ con doble péptido""",0.2342016100883484
"Strengthens hair shaft, reduces breakage, and protects the scalp.","Fortalece el tallo del cabello, reduce las roturas y protege el cuero cabelludo.",0.6569988131523132,"Purifica el cuero cabelludo, fortalece los mechones de cabello y protege el cuero cabelludo.",0.537648618221283
IRIS™ Hydrating Hydrogel Eye Mask,Mascarilla de ojos IRIS™ hidratante con gel,0.5559925436973572,IRIS™ Hydrating Hydrogel Eye Mask,0.8329699039459229
"Soothing and cooling under-eye patches that help to depuff, firm, and brighten the eye area.","Almohadillas calmantes y refrescantes para los ojos que ayudan a despejar, tonificar y iluminar la zona del contorno ocular.",0.4290773570537567,"Patches sobresacudores y refrescantes para el área debajo del ojo que ayudan a despejar, tonificar y iluminar la zona de los ojos.",-0.01864537224173546
IRIS™ Firming PM Eye Serum,Elixir de ojos reafirmante IRIS™ por la noche,0.015339616686105728,"""IRIS™ Firming PM Eye Serum""",0.49078184366226196
Reduce wrinkles & fine lines while you dream.,Alivia arrugas y líneas finas mientras duermes.,0.48314255475997925,"""Reduzca arrugas y líneas finas mientras duerme.""",0.5207604169845581
IRIS™ C-Concentrated Brightening Eye Cream,Crema para ojos iluminadora concentrada IRIS™ C,0.05651761218905449,IRIS™ C-Concentrated Brightening Eye Cream,0.6561597585678101
Antioxidant-rich eye cream to reduce dark circles & under-eye bags.,Crema ocular rica en antioxidantes para reducir las oscilaciones y los ojillos hinchados.,0.1560937613248825,Cremita para los ojos rica en antioxidantes para reducir las oscilaciones y los ojeras.,-0.010036271065473557
IRIS™ Pro-Strength Eyelash Serum,No puedo traducir el texto exactamente como está escrito por la usuaria. Por favor proporcione un texto en español para su traducción.,-0.7606211304664612,"""Sérum para Cílios de Alta Potencia IRIS™""",-0.8150988817214966
"For volume, protection, strength & growth.","Por volumen, protección, resistencia y crecimiento.",-0.02819405123591423,"""Para volumen, protección, resistencia y crecimiento.""",0.5366907119750977
Cooling IPL hair removal gel.,Gel de depilación con IPL para el acondicionamiento del pelo.,0.007102016359567642,PEACH™ Cooling Prep Gel Gel depilatorio IPL refrescante.,-0.009975310415029526
Clinically proven to reduce blemishes in just 3 days.,Estudios clínicos han demostrado que reduce las imperfecciones en solo 3 días.,0.5367917418479919,Está clínicamente probado que reduce las imperfecciones en solo 3 días.,0.5317226052284241
FAQ™ P1,"Sí, soy una traductora profesional de inglés a español de España. Traduce el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También conviertas las fechas en formato dd/mm/yyyy al tipo español. No añadas ninguna explicación, pregunta o comentario. No traduzcas los nombres de productos. Devuelve solo la traducción final al español.",-0.5065764784812927,FAQ™ P1,0.6812438368797302
Made with real manuka honey for a soft & elastic skin.,Hecha con miel de Manuka auténtica para una piel suave y elástica.,0.5642693638801575,"""Hecho con miel de manuka real para una piel suave y elástica.""",0.6230584979057312
Call It a Night UFO™ mask,Llévate la máscara de ovnis Call It a Night UFO™.,-0.08995655179023743,Mascarilla 'UFO' de 'Call It a Night',-0.22100333869457245
"Deeply nourishes skin while you sleep, leaving it irresistibly soft and smooth.","Nutre profundamente la piel mientras duermes, dejándola irresistiblemente suave y lisa.",0.6597006320953369,"""Nutre intensamente la piel mientras duermes, dejándola increíblemente suave y lisa.""",0.6481854915618896
Make My Day UFO™ mask,¡Dígame el día en que se creó la máscara de Make My Day UFO™!,-0.2596317231655121,Mascarilla Make My Day UFO™,-0.40168049931526184
Instantly infuses moisture into the skin and protects it from environmental stressors.,Infunde instantáneamente humedad en la piel y la protege de los factores ambientales estresantes.,0.6177452802658081,"""Inmediatamente, introduce humedad en la piel y la protege de los factores ambientales estresantes.""",0.6070286631584167
Youth Junkie 2.0 UFO™ mask,Máscara Youth Junkie 2.0 UFO™,0.15615670382976532,Mascarilla Youth Junkie 2.0 UFO™,-0.173881396651268
Smoothes and plumps skin for a youthful radiance.,Suaviza y alarga la piel para una luminosidad juvenil.,0.326466828584671,"""Hidrata y rellena la piel para una luminosidad juvenil.""",0.24208299815654755
Glow Addict 2.0 UFO™ mask,Máscara Glow Addict 2.0 UFO™,0.22257980704307556,"""Máscara Glow Addict 2.0 UFO™""",-0.3006945848464966
"Illuminates dull skin for a healthy, radiant glow.",Ilumina la piel opaca para darle un brillo saludable y radiante.,0.40698933601379395,Ilumina la piel apagada para una apariencia radiante y sana.,0.40407517552375793
H2Overdose 2.0 UFO™ mask,H2Overdose 2.0 UFO™ máscara,0.5351611971855164,Mascarilla H2Overdose 2.0 UFO™,0.1802949756383896
An intensive infusion of moisture to hydrate and replenish thirsty skin.,Una infusión intensiva de humedad para hidratar y reponer la piel sedienta.,0.5759958624839783,"""Una intensa infusión de humedad para hidratar y reponer la piel sedienta.""",0.5516821146011353
Matte Maniac 2.0 UFO™ mask,Máscara de ufó Matte Maniac 2.0™,0.2099384367465973,''Máscara Matte Maniac 2.0 UFO™'',0.052196960896253586
"Mattifies and purifies for clean, healthy-looking skin.",Mattifica y purifica la piel para una apariencia limpia y saludable.,0.20550240576267242,"""Matifica y purifica para una piel limpia y saludable.""",0.2643546760082245
Shimmer Freak 2.0 UFO™ mask,Máscara de OVNI Shimmer Freak 2.0 UFO™,0.429647296667099,''Máscara Shimmer Freak 2.0 UFO™'',-0.23594307899475098
"For eyes that look refreshed, with an added hint of shimmer.","Para ojos que lucen renovados, con un toque de brillo añadido.",0.3000149726867676,"""Para ojos que lucen revitalizados, con un toque de brillo añadido.""",0.3817380666732788
Manuka Honey UFO™ activated mask (6x),Máscara activada con miel de manuka UFO™ (6 unidades),0.28551504015922546,'''Máscara activada de miel Manuka UFO™ (6 unidades)'''.,0.04816247895359993
"Nourish & rejuvenate dry, dehydrated skin for a radiant glow.",Alimenta y revitaliza la piel seca e hidratada para una radiante brillantez.,0.5207119584083557,Nutre y revitaliza la piel seca y deshidratada para conseguir un brillo radiante.,0.6540047526359558
Bulgarian Rose UFO™ activated mask (6x),Máscara activada Bulgarian Rose UFO™ (6 unidades),0.37368661165237427,"""Máscara activada con bulbo de Rosa Búlgara UFO™ (6 unidades)""",-0.04487546905875206
"Ideal for dull, dehydrated skin in need of replenishment.",Ideal para pieles opacas y deshidratadas que necesitan reponerse.,0.5546168684959412,"""Ideal para pieles opacas y deshidratadas que necesitan ser repuesta."" -- Target",-0.01705319806933403
Green Tea UFO™ activated mask (6x),Máscara activada de té verde UFO™ (6 unidades),0.38342317938804626,'''Máscara activada de té verde UFO™ (6 unidades)'''.,0.03952080383896828
"Purifies and soothes for a fresh, healthy complexion.",Purifica y calma para una piel fresca y saludable.,0.28428980708122253,"""Purifica y calma la piel para lograr un aspecto saludable y fresco.""",0.40945225954055786
Acai Berry UFO™ activated mask (6x),Máscara activada de açaí UFO™ (6 unidades),0.3136709928512573,'''Máscara Activada de Acai Berry UFO™ (6x)'''.,0.12303560972213745
Smooths and plumps while fighting oxidative damage.,Limpia y rellena mientras lucha contra el daño oxidativo.,-0.35656577348709106,Reafirma y rellena mientras combate el daño oxidativo.,-0.3472406566143036
Coconut Oil UFO™ activated mask (6x),Máscara activada de aceite de coco UFO™ (6 unidades),0.27118661999702454,'''Máscara Activada de Aceite de Coco UFO™ (6 unidades)'''.,0.005389992147684097
"Moisturizes, nourishes & protects softer, smoother skin.","Hidrata, nutre y protege la piel más suave y lisa.",0.6105290055274963,"""Hidrata, nutre y protege la piel más suave y lisa.""",0.5960138440132141
Green Tea sheet mask (3x),Máscara de hojas verde (3x),0.15995460748672485,Mascarilla de hojas verde (3x),0.269389808177948
Get radiant skin with this potent antioxidant mask.,¡Consigue una piel radiante con esta poderosa máscara antioxidante!,0.7857319712638855,''Obtenga una piel radiante con este poderoso tratamiento antioxidante.'',0.7503368854522705
Manuka Honey sheet mask (3x),Máscara de hoja de miel de Manuka (3x),0.49615898728370667,Mascarillas de piel de miel Manuka (3x),0.19738082587718964
Prevent the signs of aging. In just 20 minutes.,Evite los signos del envejecimiento. En solo 20 minutos.,0.587422788143158,Previene los signos del envejecimiento. En solo 20 minutos.,0.5906082987785339
Acai Berry sheet mask (3x),Máscara de hoja de acai berry (3x),0.2737201750278473,Mascarillas de hoja de Acai Berry (3x),0.26765182614326477
An antioxidant-rich superfood for ultra-smooth skin.,Un superalimento rico en antioxidantes para una piel ultra suave.,0.4769972264766693,Un superalimento rico en antioxidantes para una piel ultrasuave.,0.5410071015357971
Bulgarian Rose sheet mask (3x),Máscara de lámina con Rosa búlgara (3x),0.2117757946252823,Mascarillas de manos con Rosa de Bulgaria (3x),0.021144870668649673
Transform dull & dry skin with this rose water sheet mask.,Transform la piel seca y opaca con esta máscara de agua de rosas.,0.512346088886261,Transforma la piel seca y opaca con esta mascarilla de hojas con agua de rosas.,0.5081637501716614
Coconut Oil sheet mask (3x),Máscara de hoja con aceite de coco (3x),0.3791537284851074,Mascarilla de hoja con aceite de coco (3x),0.00339532271027565
Nourishing face sheet mask infused with natural coconut oil and coconut water.,Máscara facial nutritiva con aceite de coco y agua de coco naturales.,0.4783409535884857,"Mascarilla facial nutritiva en forma de lámina, infundida con aceite de coco y agua de coco naturales.",0.2321309745311737
Silicone Applicator,Aplicador de silicona,0.17106498777866364,'''Aplicador de Silicona''',-0.7589836120605469
"Ultra-hygienic, dual-sided, cruelty-free applicator for all skin types.",Aplicador de doble cara ultrahigiénico y cruelty-free para todos los tipos de piel.,0.6221458315849304,"""Aplicador de doble cara ultra higiénico y libre de crueldad para todo tipo de pieles.""",0.3721396028995514
FOREO Gift Box,Caja regalo de FOREO,0.32401445508003235,Caja de regalo FOREO,0.38249078392982483
Big (11.8 × 19.3 × 25.2 cm) & Small (21.5 × 16.5 × 5.5 cm) gift boxes for the final touch to your gift.,"Grandes (11,8 x 19,3 x 25,2 cm) y pequeñas (21,5 x 16,5 x 5,5 cm) cajas regalo para darle el toque final a tu regalo.",0.6112461686134338,"''Grande'' (11,8 × 19,3 × 25,2 cm) y ''Pequeño'' (21,5 × 16,5 × 5,5 cm) para darle el toque final a tu regalo.''",0.399717777967453
FAQ™ Red Light Peptide Serum,Sérum de péptidos de luz roja FAQ™,-0.016538050025701523,FAQ™ Red Light Peptide Serum,0.7504082322120667
"Expertly formulated to work with your LED therapy, amplifying and accelerating its effects. Enriched with light‑reactive Peptides, Sea Daffodil, Hyaluronic Acid, and Green Tea Extract.","Formulado de manera experta para trabajar con su terapia LED, ampliando y acelerando sus efectos. Enriquecido con péptidos fotorreactivos, narciso marino, ácido hialurónico y extracto de té verde.",0.2920810282230377,"Formulado con experticia para trabajar con su terapia LED, amplificando y acelerando sus efectos. Enriquecido con péptidos fotorreactivos, narciso marino, ácido hialurónico y extracto de té verde.",0.33904221653938293
SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,Rejuvenecedor triple acción intensivo hidratante SUPERCHARGED™ HA+PGA,0.20175427198410034,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,0.6120806336402893
Hyper-hydration. Into the deep.,Hidratación excesiva. Hacia el fondo.,-0.13256973028182983,Mascarillas de manos. Hacia el profundo.,-0.7080723643302917
Cleanse. Shave. Treat blemishes. Smile.,Límpiese. Péinate. Trate las imperfecciones. Sonría.,0.03954458609223366,Limpieza. Afeitarse. Tratar las imperfecciones. Sonreír.,0.5739181041717529
A new level of luxury for the modern man,Un nuevo nivel de lujo para el hombre moderno,0.6585022807121277,"""Un nuevo nivel de lujo para el hombre moderno""",0.584337055683136
"Life's too short for boring skincare products. Introduce luxury into your routine and glow like never before with revolutionary FOREO beauty-tech devices. Remove 99% of dirt, oil & sweat. Prevent breakouts. Treat acne-prone skin, get brighter teeth and a fresher mouth. Embrace FOREO skincare products today!","La vida es demasiado corta para productos de cuidado personal aburridos. Introduce lujo en tu rutina y brilla como nunca antes con los revolucionarios dispositivos de belleza-tecnología FOREO. Elimina el 99% de la suciedad, aceite y sudor. Impide brotes. Trata la piel propensa a acné, obtén dientes más brillantes y una boca más fresca. Aprovecha los productos de cuidado personal FOREO hoy!",0.4391317665576935,"La vida es demasiado corta para productos de cuidado personal aburridos. Introduce lujo en tu rutina y brilla como nunca antes con los revolucionarios dispositivos de belleza tecnológica FOREO. Elimina el 99% de la suciedad, aceite y sudor. Impide brotes. Trata la piel propensa a acné, obtén dientes más blancos y una boca más fresca. Aprovecha los productos de cuidado personal FOREO hoy!",0.44846972823143005
FAQ™ 301,"Soy una traductora profesional de inglés a español de España. Traduzca el texto exacto proporcionado por el usuario, independientemente de su contenido o formato. También convierta las fechas en el tipo de fecha dd/mm/yyyy. No agregue ninguna explicación, pregunta ni comentario. No traduzca nombres de productos. Devuelva solo la traducción final al español.",-0.3215629756450653,FAQ™ 301,0.7906040549278259
Innovative red LED light therapy device to combat hair loss by promoting regrowth & strengthening hair.,Dispositivo innovador de luz roja led para la terapia contra la pérdida del cabello al promover el crecimiento y fortalecer el pelo.,0.5074199438095093,Innovador dispositivo de luz LED roja para combatir la caída promoviendo el crecimiento y fortalecimiento del cabello.,0.6243253350257874
LUNA™ 4 MEN,LUNA™ 4 HOMBRES,-0.43427392840385437,LUNA™ 4 MEN,0.3398025333881378
2-in-1 smart facial cleansing & firming for skin & beard.,"Limpieza y firmeza inteligente facial para piel y barba, 2 en 1.",0.13487111032009125,2-in-1 smart facial cleansing & firming for skin & beard.,0.6797475814819336
UFO™ 2,UFO™ 2,0.811485230922699,UFO™ 2,0.811485230922699
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo de spa 5 en 1 para hidratación profunda y mejor absorción de principios activos.,0.4721379280090332,Dispositivo spa de cuidado facial doméstico.,-0.36431193351745605
Ultra-hygienic massaging body brush.,Cepillo corporal de masaje ultra higiénico.,-0.0407818965613842,Cepillo ultrahigiénico de masaje corporal.,-0.039705533534288406
