english,gemma3:4b-it-qat_std,gemma3:4b-it-qat_std_scores,gemma3:4b-it-qat_rag,gemma3:4b-it-qat_rag_scores
KIWI™ Oil Control Mattifying Moisturizer,KIWI™ Hidratante Matificante de Control de Grasa,-0.27792564034461975,KIWI™ Hidratante matificante de control de grasa,-0.22643716633319855
"Reduce excess sebum & minimize pores, for a smooth matte finish. The perfect makeup base for oily skin.","Reduce la producción excesiva de sebo y minimiza los poros, para un acabado mate y suave. La base de maquillaje perfecta para pieles grasas.",0.6298214793205261,"Reduce la producción excesiva de sebo y minimiza los poros, para un acabado mate y suave. La base perfecta para el maquillaje para pieles grasas.",0.5935575366020203
Clear skin starts with clean pores,La piel clara comienza con poros limpios.,0.6182229518890381,Piel clara comienza con poros limpios.,0.514324963092804
SUPERCHARGED™ Serum 2.0,SUPERCHARGED™ Serum 2.0,0.7005087733268738,SUPERCHARGED™ Serum 2.0,0.7005087733268738
A luxurious youth-preserving formula that leaves you with a timeless radiance.,Una fórmula lujosa que preserva la juventud que te deja con un resplandor atemporal.,0.30736517906188965,Una fórmula lujosa que preserva la juventud que te deja con un brillo atemporal.,0.3163083791732788
SUPERCHARGED™ Barrier Restoring Essence Mist,SUPERCHARGED™ Essence Mist Restauradora de Barrera,-0.544353187084198,SUPERCHARGED™ Bruma facial restauradora,-0.396533340215683
Instantly revitalize tired skin,Revitaliza instantáneamente la piel fatigada,0.7617731094360352,Revitaliza instantáneamente la piel cansada.,0.6797657608985901
Anti-cellulite treatment for a tighter and more toned look.,Tratamiento anti celulitis para un aspecto más firme y tonificado.,0.48250624537467957,Tratamiento anti-celulitis para una apariencia más firme y tonificada.,0.5926858186721802
SUPERCHARGED™ Ultra-Hydrating Sleeping Mask,SUPERCHARGED™ Máscara Bebedora Ultra-Hidratante,0.2605426013469696,SUPERCHARGED™ Máscara de Dormir Ultra-Hidratante,0.23137879371643066
For a soft and dewy complexion every single morning.,Para una tez suave y luminosa cada mañana.,0.43058276176452637,Para una piel suave y luminosa cada mañana.,0.5075402855873108
SUPERCHARGED™ Eye & Lip Contour Booster,SUPERCHARGED™ Potenciador de Contorno Ojo y Labios,-0.03638256713747978,SUPERCHARGED™ Potenciador de Contorno Ojo y Labios,-0.03638256713747978
"A conductive, hyper-concentrated serum that brightens the eye area & highlights lips.","Un suero conductor, hiperconcentrado que ilumina la zona de los ojos y resalta los labios.",0.01217745617032051,"Un sérum conductor, hiperconcentrado que ilumina la zona del contorno de ojos y resalta los labios.",-0.01992235705256462
FAQ™ Microneedling Patches for Under Eyes (3x),Preguntas frecuentes™ Parches Microneedling para Debajo de los Ojos (3x),-0.5387111306190491,FAQ™ Parches de Microneedling para Debajo de los Ojos (3x),-0.5132450461387634
"Non-invasive, anti-wrinkle under-eye patches that work like a skin filler, reducing dark circles overnight.","Parches postizoos, antiarrugas para debajo de los ojos que funcionan como un relleno dérmico, reduciendo las ojeras por la noche.",-0.004220645874738693,"Parches para los ojos antiarrugas y no invasivos que actúan como un relleno dérmico, reduciendo las ojeras durante la noche.",0.3117704689502716
FAQ™ Microneedling Patches for Forehead (3x),Preguntas frecuentes™ Parches de Microneedling para la frente (3x),-0.6454382538795471,FAQ™ Parches Microneedling para Frente (3x),-0.7688320279121399
"Non-invasive, anti-wrinkle forehead patch that works like a skin filler, reducing frown lines overnight.","Parche antiarrugas no invasivo para la frente que funciona como un relleno dérmico, reduciendo las líneas de expresión de forma nocturna.",0.22457003593444824,"Parche antiarrugas para la frente sin procedimientos invasivos que actúa como un relleno dérmico, reduciendo las líneas de expresión del ceño durante la noche.",0.2553912401199341
LUNA™ Ultra-Nourishing Cleansing Balm,LUNA™ Bálsamo Limpiador Ultra-Nutritivo,-0.7412774562835693,LUNA™ Ultra-Nourishing Cleansing Balm,0.8162810206413269
A gentle yet effective makeup & sunscreen remover.,Un limpiador suave pero eficaz de maquillaje y protector solar.,0.4618318974971771,Un desmaquillante y protector solar suave pero eficaz.,0.5620797276496887
"Lifts away dirt, oil, and makeup, leaving skin feeling fresh and clean.","Retira suciedad, aceite y maquillaje, dejando la piel con una sensación fresca y limpia.",0.6953441500663757,"Elimina la suciedad, la grasa y el maquillaje, para sentir la piel limpia y fresca.",0.4584769904613495
LUNA™ Dual-Peptide Scalp Serum,LUNA™ Dual-Peptide Scalp Serum,0.7382456660270691,LUNA™ Serum Dual de Péptidos para el Cuero Cabelludo,0.16496698558330536
"Strengthens hair shaft, reduces breakage, and protects the scalp.","Refuerza el tallo capilar, reduce la rotura y protege el cuero cabelludo.",0.6529006361961365,"Fortalece el tallo capilar, reduce la rotura y protege el cuero cabelludo.",0.636082649230957
IRIS™ Hydrating Hydrogel Eye Mask,IRIS™ Máscara Hidrogel Calmante para los Ojos,0.4486718475818634,IRIS™ Hydrating Hydrogel Eye Mask,0.8329699039459229
"Soothing and cooling under-eye patches that help to depuff, firm, and brighten the eye area.","Parches postizo y refrescantes para debajo de los ojos que ayudan a reducir la hinchazón, tensar y aclarar la zona del contorno de ojos.",0.27861616015434265,"Parches para debajo de los ojos calmantes y refrescantes que ayudan a reducir la hinchazón, tensar y aclarar el área de los ojos.",0.4106987714767456
IRIS™ Firming PM Eye Serum,IRIS™ Serum Firmador PM para la Zona del Ojo,-0.006880383938550949,IRIS™ Serum nocturno reafirmante para el contorno de ojos,0.36874523758888245
Reduce wrinkles & fine lines while you dream.,Reduce arrugas y líneas finas mientras duermes.,0.5793278813362122,Reduce arrugas y líneas finas mientras sueñas.,0.623612642288208
IRIS™ C-Concentrated Brightening Eye Cream,IRIS™ C-Concentrado Iluminador para el Contorno de los Ojos,-0.20903007686138153,IRIS™ C-Concentrated Brightening Eye Cream,0.6565937399864197
Antioxidant-rich eye cream to reduce dark circles & under-eye bags.,Crema para los ojos rica en antioxidantes para reducir las ojeras y las bolsas debajo de los ojos.,0.5618883371353149,Crema para los ojos rica en antioxidantes para reducir las ojeras y las bolsas debajo de los ojos.,0.5618883371353149
IRIS™ Pro-Strength Eyelash Serum,IRIS™ Pro-Strength Eyelash Serum,0.7445686459541321,IRIS™ Serum de Potencia Profesional para las Cílios,-0.1814199984073639
"For volume, protection, strength & growth.","Para volumen, protección, fuerza y crecimiento.",0.5456529855728149,"Para volumen, protección, fuerza y crecimiento.",0.5456529855728149
Cooling IPL hair removal gel.,Gel de eliminación de vello IPL.,0.27037033438682556,Gel depilatorio IPL refrescante.,0.42177262902259827
Clinically proven to reduce blemishes in just 3 days.,Clinicamente probado para reducir las imperfecciones en solo 3 días.,0.5069918036460876,Está clínicamente probado que reduce las imperfecciones en solo 3 días.,0.5317226052284241
FAQ™ P1,Preguntas frecuentes™ P1,0.1393882781267166,Preguntas frecuentes™ P1,0.1393882781267166
Made with real manuka honey for a soft & elastic skin.,Hecho con miel de manuka real para una piel suave y elástica.,0.6013529896736145,Con miel de manuka natural para una piel suave y elástica.,0.49585554003715515
Call It a Night UFO™ mask,Llama a la noche UFO™ máscara,-0.4100688397884369,Call It a Night UFO™ máscara,0.04890911653637886
"Deeply nourishes skin while you sleep, leaving it irresistibly soft and smooth.","Nutre en profundidad la piel mientras duermes, dejándola irresistiblemente suave y tersa.",0.6793336272239685,"Nutre profundamente la piel mientras duermes, dejándola irresistiblemente suave y tersa.",0.671474039554596
Make My Day UFO™ mask,Máscara UFO™ Make My Day,-0.22837288677692413,Make My Day UFO™ máscara,0.11739428341388702
Instantly infuses moisture into the skin and protects it from environmental stressors.,Instantanáneamente infunde humedad en la piel y la protege de los agentes estresantes ambientales.,0.6019623875617981,Infunde instantáneamente la piel con humedad y la protege de los factores ambientales.,0.3721957504749298
Youth Junkie 2.0 UFO™ mask,Máscara UFO™ Youth Junkie 2.0,0.2466597706079483,Mascara UFO™ Youth Junkie 2.0,0.25622114539146423
Smoothes and plumps skin for a youthful radiance.,Suaviza y alisa la piel para un brillo juvenil.,0.4514422118663788,Suaviza y rellena la piel para una luminosidad juvenil.,0.34115421772003174
Glow Addict 2.0 UFO™ mask,Glow Addict 2.0 máscara UFO™,0.3992348611354828,Mascara UFO™ Glow Addict 2.0,0.21521605551242828
"Illuminates dull skin for a healthy, radiant glow.",Ilumina la piel apagada para un brillo saludable y radiante.,0.39637261629104614,Ilumina la piel apagada para un brillo saludable y radiante.,0.39637261629104614
H2Overdose 2.0 UFO™ mask,H2Overdose 2.0 Máscara UFO™,0.4208592474460602,H2Overdose 2.0 Máscara UFO™,0.4208592474460602
An intensive infusion of moisture to hydrate and replenish thirsty skin.,Una intensa infusión de humedad para hidratar y reponer la piel sedienta.,0.5541070103645325,Una intensa infusión de humedad para hidratar y reponer la piel sedienta.,0.5541070103645325
Matte Maniac 2.0 UFO™ mask,Matte Maniac 2.0 UFO™ máscara,0.6323748230934143,Mascara UFO™ Matte Maniac 2.0,0.34034234285354614
"Mattifies and purifies for clean, healthy-looking skin.",Mattifica y purifica para una piel limpia y con un aspecto saludable.,0.14728271961212158,Matifica y purifica para una piel limpia y con un aspecto saludable.,0.28459349274635315
Shimmer Freak 2.0 UFO™ mask,Máscara UFO™ Shimmer Freak 2.0,0.4887365400791168,Mascara UFO™ Shimmer Freak 2.0,0.30125826597213745
"For eyes that look refreshed, with an added hint of shimmer.","Para ojos que lucen renovados, con un toque sutil de brillo.",0.2780616581439972,"Para ojos que lucen renovados, con un toque sutil de brillo.",0.2780616581439972
Manuka Honey UFO™ activated mask (6x),Manuka Honey UFO™ mascarilla activada (6x),0.4829472601413727,Máscara activada UFO™ de miel de Manuka (6x),0.15839867293834686
"Nourish & rejuvenate dry, dehydrated skin for a radiant glow.",Nutrir y rejuvenecer la piel seca e hidratada para un brillo radiante.,0.49388688802719116,Nutre y rejuvenece la piel seca e hidratada para un brillo radiante.,0.6369688510894775
Bulgarian Rose UFO™ activated mask (6x),Máscara activada Bulgaresa de Rosa UFO™ (6x),-0.013677176088094711,Máscara activada UFO™ de Rosa Bulgara (6x),0.19041460752487183
"Ideal for dull, dehydrated skin in need of replenishment.",Ideal para pieles apagadas y deshidratadas que necesitan reponerse.,0.578018844127655,Ideal para pieles apagadas y deshidratadas que necesitan ser rehidratadas.,0.5434204339981079
Green Tea UFO™ activated mask (6x),Máscara activada Green Tea UFO™ (6x),0.39327505230903625,Mascara activada UFO™ de Té Verde (6x),0.21576592326164246
"Purifies and soothes for a fresh, healthy complexion.",Purifica y calma para una piel fresca y saludable.,0.28428980708122253,Purifica y calma para una tez fresca y saludable.,0.13949353992938995
Acai Berry UFO™ activated mask (6x),Máscara activada Acai Berry UFO™ (6x),0.4374488890171051,Máscara activada UFO™ de Acai Berry (6x),0.3630813658237457
Smooths and plumps while fighting oxidative damage.,Suaviza y rellena al tiempo que combate el daño oxidativo.,-0.3055872917175293,Suaviza y rellena mientras combate el daño oxidativo.,-0.36471155285835266
Coconut Oil UFO™ activated mask (6x),Máscara activada Coconut Oil UFO™ (6x),0.3024287521839142,Máscara activada UFO™ de aceite de coco (6 unidades),0.27877265214920044
"Moisturizes, nourishes & protects softer, smoother skin.","Hidrata, nutre y protege para una piel más suave y tersa.",0.6745766997337341,"Hidrata, nutre y protege para una piel más suave y tersa.",0.6745766997337341
Green Tea sheet mask (3x),Mascarilla de té verde (3x),0.4949863851070404,Mascara facial de hojas de té verde (3x),0.6059200167655945
Get radiant skin with this potent antioxidant mask.,Obtén una piel radiante con esta potente mascarilla antioxidante.,0.757503092288971,Obtén una piel radiante con esta potente mascarilla antioxidante.,0.757503092288971
Manuka Honey sheet mask (3x),Mascarilla facial de miel de Manuka (3x),0.5350552797317505,Mascara de hoja con miel de Manuka (3x),0.4517936706542969
Prevent the signs of aging. In just 20 minutes.,Prevenir los signos del envejecimiento. En tan solo 20 minutos.,0.5485449433326721,Previene los signos de la edad. En tan solo 20 minutos.,0.20170290768146515
Acai Berry sheet mask (3x),Mascarilla de hoja de acai berry (3x),0.22594855725765228,Mascara de hoja de acai berry (3x),0.3037261366844177
An antioxidant-rich superfood for ultra-smooth skin.,Un superalimento rico en antioxidantes para una piel ultra-suave.,0.5481531620025635,Superalimento antioxidante para una piel ultra-suave.,0.5586966872215271
Bulgarian Rose sheet mask (3x),Máscara facial de rosa búlgaro (3x),0.3492739498615265,Mascara de hoja con rosa búlgaro (3x),0.06860589981079102
Transform dull & dry skin with this rose water sheet mask.,Transforma la piel apagada y seca con esta mascarilla facial de algodón con agua de rosas.,0.48525139689445496,Transforma la piel apagada y seca con esta mascarilla facial de pétalos de rosa.,0.5642825961112976
Coconut Oil sheet mask (3x),Mascarilla de coco (3x),0.3024372160434723,Mascara de hoja de aceite de coco (3x),0.4503159821033478
Nourishing face sheet mask infused with natural coconut oil and coconut water.,Mascarilla facial nutritiva infusionada con aceite de coco natural y agua de coco.,0.5487517714500427,"Máscara facial de hoja nutritiva, enriquecida con aceite de coco natural y agua de coco.",-0.08094540238380432
Silicone Applicator,Aplicador de silicona,0.17106498777866364,Aplicador de silicona,0.17106498777866364
"Ultra-hygienic, dual-sided, cruelty-free applicator for all skin types.","Aplicador ultra-higiénico, de doble cara, libre de crueldad para todo tipo de piel.",0.531969428062439,"Aplicador dual de doble cara, vegano, libre de crueldad animal y sin fragancia para todo tipo de pieles.",0.23610877990722656
FOREO Gift Box,Caja Regalo FOREO,-0.08609072864055634,Caja de Regalos FOREO,0.006193581968545914
Big (11.8 × 19.3 × 25.2 cm) & Small (21.5 × 16.5 × 5.5 cm) gift boxes for the final touch to your gift.,"Cajas de regalo grandes (11,8 × 19,3 × 25,2 cm) y pequeñas (21,5 × 16,5 × 5,5 cm) para el toque final a tu regalo.",0.6335090398788452,"Cajas grandes (11,8 × 19,3 × 25,2 cm) y pequeñas (21,5 × 16,5 × 5,5 cm) para el toque final a tu regalo.",0.6152500510215759
FAQ™ Red Light Peptide Serum,Preguntas Frecuentes™ Suero de Péptidos Rojo,-0.20645517110824585,FAQ™ Red Light Peptide Serum,0.7504082322120667
"Expertly formulated to work with your LED therapy, amplifying and accelerating its effects. Enriched with light‑reactive Peptides, Sea Daffodil, Hyaluronic Acid, and Green Tea Extract.","Eformulado para trabajar con su terapia LED, amplificando y acelerando sus efectos. Enriquecido con péptidos reactivos a la luz, Flor de Mar, Ácido Hialurónico y Extracto de Té Verde.",0.2938627004623413,"Formulado con expertos para trabajar en armonía con tu terapia LED, amplificando y acelerando sus efectos. Enriquecido con péptidos reactivos a la luz, Amapola de Mar, Ácido Hialurónico y Extracto de Té Verde.",0.3021015524864197
SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,SUPERCHARGED™ HA+PGA Triple-Acción Hidratante Intensa,0.17989850044250488,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,0.6120806336402893
Hyper-hydration. Into the deep.,Hiperhidratación. A las profundidades.,0.0029335804283618927,Hiperhidratación. A las profundidades.,0.0029335804283618927
Cleanse. Shave. Treat blemishes. Smile.,Limpia. Afeita. Trata las imperfecciones. Sonríe.,0.534733235836029,Limpia. Afeita. Trata las imperfecciones. Sonríe.,0.534733235836029
A new level of luxury for the modern man,Un nuevo nivel de lujo para el hombre moderno.,0.5891208052635193,Un nuevo nivel de lujo para el hombre moderno.,0.5891208052635193
"Life's too short for boring skincare products. Introduce luxury into your routine and glow like never before with revolutionary FOREO beauty-tech devices. Remove 99% of dirt, oil & sweat. Prevent breakouts. Treat acne-prone skin, get brighter teeth and a fresher mouth. Embrace FOREO skincare products today!","La vida es demasiado corta para productos de cuidado de la piel aburridos. Introduce el lujo en tu rutina y brilla como nunca antes con los dispositivos de tecnología FOREO. Elimina el 99% de suciedad, aceite y sudor. Previene brotes. Trata la piel propensa a granitos, consigue dientes más blancos y una boca más fresca. ¡Adopta los productos de cuidado de la piel FOREO hoy!",0.28684598207473755,"La vida es demasiado corta para productos de cuidado de la piel aburridos. Introduce el lujo en tu rutina y brilla como nunca antes con los revolucionarios dispositivos de belleza tecnológica FOREO. Elimina el 99% del sucio, el aceite y el sudor. Previene los brotes. Trata la piel propensa al acné, consigue dientes más blancos y una boca más fresca. ¡Adopta los productos de cuidado de la piel FOREO hoy mismo!",0.39257577061653137
FAQ™ 301,Preguntas Frecuentes™ 301,0.07426796853542328,FAQ™ 301,0.7908533215522766
Innovative red LED light therapy device to combat hair loss by promoting regrowth & strengthening hair.,Dispositivo innovador de terapia de luz LED roja para combatir la caída del cabello promoviendo el crecimiento y fortaleciendo el cabello.,0.6392214298248291,Innovador dispositivo de luz LED roja para combatir la caída promoviendo el crecimiento y fortalecimiento del cabello.,0.6243253350257874
LUNA™ 4 MEN,LUNA™ 4 Hombres,-0.4067899286746979,LUNA™ 4 MEN,0.3398025333881378
2-in-1 smart facial cleansing & firming for skin & beard.,2 en 1 limpiador facial inteligente y reafirmante para piel y barba.,0.03937547281384468,2-in-1 smart facial cleansing & firming for skin & beard.,0.6800999045372009
UFO™ 2,UFO™ 2,0.8118744492530823,UFO™ 2,0.8118744492530823
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo spa 5 en 1 para hidratación profunda y mejor absorción de los ingredientes activos.,0.39746543765068054,Dispositivo spa de cuidado facial doméstico.,-0.36431193351745605
Ultra-hygienic massaging body brush.,Escupidera de masaje corporal ultra-higiénica.,0.11471633613109589,Cepillo ultrahigiénico de masaje corporal.,-0.039705533534288406
IRIS™ 2,IRIS™ 2,0.7417582273483276,IRIS™ 2,0.7417582273483276
Rejuvenating eye massager – reduces dark circles and firms skin under eyes.,Masajeador para los ojos rejuvenecedor – reduce las ojeras y tensa la piel debajo de los ojos.,0.5503678321838379,Masajeador de ojos rejuvenecedor – reduce las ojeras y tensa la piel debajo de los ojos.,0.5484679341316223
ISSA™ Hybrid Wave Brush Head,ISSA™ Cabezal de Cepillo Híbrido,-0.6337251663208008,ISSA™ Cabezal de cepillo híbrido Wave,-0.3309197723865509
Silicone + PBT Polymer Hybrid for a more dynamic clean,Silicio + Polímero de PBT para una limpieza más dinámica,0.22092902660369873,Híbrido de Silicona + Polímero PBT para una limpieza más dinámica,0.3232758939266205
Silicone Cleaning Spray,Limpiador Silicón,-0.198505699634552,Silicone Cleaning Spray,0.8713038563728333
Fast-acting formula that cleans all FOREO devices and extends their durability.,Fórmula de acción rápida que limpia todos los dispositivos FOREO y prolonga su durabilidad.,0.552182674407959,Fórmula de acción rápida que limpia todos los dispositivos FOREO y prolonga su durabilidad.,0.552182674407959
Replacement Charger,Reemplazo de Cargador,-0.06044469401240349,Reemplazo de cargador,0.5045886635780334
Replacement charger for your FOREO devices.,Reemplazo de cargador para tus dispositivos FOREO.,0.5851664543151855,Reemplazo de cargador para tus dispositivos FOREO.,0.5851664543151855
UFO Replacement Attachment Ring,Anillo de Reemplazo para OVNI,-0.7250856757164001,UFO Reemplazo Anillo de Montaje,-0.7640225291252136
Replacement attachment ring for your UFO™ .,Juego de anillos de repuesto para su UFO™.,-0.4644615352153778,Reemplazo de anillo de repuesto para tu UFO™.,0.2265537977218628
Check all FOREO products,Revisar todos los productos FOREO,0.24690407514572144,Revisa todos los productos FOREO,0.5444474816322327
Where self-care meets self-love — find every single FOREO product you could wish for. Enjoy and collect all the beautiful things that can turn a blah day into a spa day!,Dónde el autocuidado se encuentra con el amor propio — encuentra cada producto FOREO que desees. Disfruta y colecciona todas las cosas hermosas que pueden transformar un día aburrido en un día de spa.,0.022939804941415787,Donde el autocuidado se encuentra con el amor propio: encuentra cada uno de los productos FOREO que siempre has deseado. Disfruta y colecciona todas las cosas hermosas que pueden transformar un día aburrido en un día de spa.,0.1838548481464386
"An anti-static hairbrush with hair care benefits of 3 colors of LED light therapy for easy detangling, reduced breakage, and glossier, stronger, and smoother hair.","Un cepillo antiestático con beneficios para el cuidado del cabello de 3 colores de terapia de luz LED para desenredar fácilmente, reducir la rotura y obtener un cabello más brillante, fuerte y suave.",0.19791960716247559,"Un cepillo para el cabello antiestático con beneficios para el cuidado del cabello de 3 colores de terapia de luz LED para desenredar fácilmente, reducir la rotura y obtener un cabello más brillante, fuerte y suave.",0.17667078971862793
FLIP™ play advanced LED light hairbrush bundle,FLIP™ play advanced LED light cepillo para el pelo con paquete de luces LED,-0.20249347388744354,FLIP™ juego avanzado de cepillo de pelo con luz LED,-0.13629576563835144
FAQ™ 202 plus,Preguntas frecuentes™ 202 plus,0.10759694874286652,FAQ™ 202 plus,0.7754196524620056
"Clinically proven to reduce wrinkles by 32%, and significantly improve skin firmness and elasticity in just 2 weeks.","Clinicamente probado para reducir las arrugas en un 32%, e significativamente mejorar la firmeza y elasticidad de la piel en tan solo 2 semanas.",0.573000967502594,Está clínicamente comprobado que reduce las arrugas un 32 % y mejora la firmeza y elasticidad en solo 2 semanas.,0.6120166778564453
FAQ™ 202,Preguntas frecuentes™ 202,0.04053531214594841,FAQ™ 202,0.723911702632904
Red light therapy face mask to reduce wrinkles and significantly improve firmness and elasticity.,Máscara de terapia roja para el rostro para reducir las arrugas y mejorar significativamente la firmeza y la elasticidad.,0.47045955061912537,La nueva generación de máscaras faciales LED de silicona flexi-fit.,-0.5528784990310669
FAQ™ 202 Bundle,Preguntas frecuentes™ 202 Bundle,-0.1807902455329895,FAQ™ 202 Bundle,0.6168599128723145
FAQ™ 502,Preguntas frecuentes™ 502,0.16624769568443298,FAQ™ 502,0.7941854596138
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","El primer tratamiento con luz roja de espectro completo con NIR del mundo. Imita las longitudes de onda naturales de curación del sol, entregando luz amplia y estrecha mientras filtra los rayos UV y el azul.",0.13492026925086975,"El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.24791093170642853
FAQ™ 501,Preguntas frecuentes™ 501,0.22224172949790955,FAQ™ 501,0.8282101154327393
"The world’s first full spectrum red light therapy device for skin rejuvenation. Harnesses the healing power of sunlight, minus the harmful rays.","El primer dispositivo de terapia con luz roja de espectro completo para la renovación de la piel. Aprovecha el poder curativo del sol, sin las radiaciones dañinas.",0.3975444436073303,"El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.",0.4547712206840515
FAQ™ Dual LED Panel,Preguntas frecuentes™ Panel LED Dual,0.1628563553094864,FAQ™ Dual LED Panel,0.8536017537117004
"The gold standard in LED panels. With 5 clinically proven wavelengths, diamond‑shaped lenses & extremely powerful LEDs. Designed for face & body.","El estándar de oro en paneles LED. Con 5 longitudes de onda clínicamente probadas, lentes en forma de diamante y LEDs extremadamente potentes. Diseñado para rostro y cuerpo.",0.3655446469783783,"El referente en paneles LED. Con 5 longitudes de onda clínicamente probadas, lentes en forma de diamante y LEDs extremadamente potentes. Diseñado para rostro y cuerpo.",0.4426492750644684
FAQ™ LED Panel,Preguntas frecuentes™ Panel LED,0.14233580231666565,Panel LED™ FAQ™,0.4286925494670868
Superior LED panel with 5 clinically proven wavelengths & revolutionary diamond‑shaped lenses. Designed for complete skin coverage.,Panel LED superior con 5 longitudes de onda clínicamente probadas y lentes de forma de diamante revolucionarias. Diseñado para una cobertura total de la piel.,0.3262804448604584,Panel LED de alta gama con 5 longitudes de onda clínicamente probadas y lentes revolucionarias en forma de diamante. Diseñado para ofrecer una cobertura completa de la piel.,0.5245167016983032
issa™ 4,issa™ 4,0.40938621759414673,issa™ 4,0.40938621759414673
The world's first hybrid sonic toothbrush. Clinically proven to remove 30% more plaque.,El cepillo dental híbrido sonoro más avanzado del mundo. Clínicamente probado para eliminar un 30% más de placa.,0.4001633822917938,El primer cepillo de dientes sónico híbrido del mundo. Se ha probado clínicamente que elimina un 30% más de placa.,0.451882928609848
issa™ 4 plus,issa™ 4 plus,0.45313188433647156,issa™ 4 plus,0.45313188433647156
"With AI-powered intensity control & a revolutionary hybrid brush head for deep cleaning, gum protection, and plaque reduction.","Con control de intensidad impulsado por IA y una cabezal de cepillo híbrido revolucionario para una limpieza profunda, protección de las encías y reducción de la placa.",0.21327483654022217,"Con control de intensidad impulsado por IA y una cabezal de cepillo híbrido revolucionario para una limpieza profunda, protección de las encías y reducción de la placa.",0.21327483654022217
issa™ 4 smile,issa™ 4 smile,0.4973966181278229,issa™ 4 smile,0.4979434609413147
"Ultra-hygienic hybrid silicone sonic toothbrush, clinically proven to improve oral hygiene by 140% in just 1 month.","Cepillo de dientes ultrasónico híbrido de silicona de higiene ultra-higiénica, clínicamente probado para mejorar la higiene bucal en un 140% en solo 1 mes.",0.3552114963531494,"Cepillo de dientes sónico híbrido ultra-higiénico, clínicamente probado para mejorar la higiene bucal en un 140% en tan solo 1 mes.",0.5994884371757507
issa™ 4 baby,issa™ 4 bebé,0.1910368949174881,issa™ 4 baby,0.4764481484889984
The toothbrush that makes both you & your baby smile.,El cepillo de dientes que hace sonreír tanto a ti como a tu bebé.,0.6689469218254089,El cepillo de dientes que hace sonreír tanto a ti como a tu bebé.,0.6690353155136108
issa™ baby Brush Head,issa™ cabezal de cepillo para bebé,-0.28008031845092773,issa™ baby Cabezal de Cepillo,-0.3020423650741577
Designed with love for your little one. Ultra-soft silicone brush head gently cleans tiny teeth and soothes sensitive gums. Safe for babies 0-3.,Diseñado con amor para tu pequeño. Cabeza de cepillo de silicona ultra-suave que limpia suavemente los dientes pequeños y alivia las encías sensibles. Seguro para bebés de 0 a 3.,0.5057318210601807,Diseñado con amor para tu pequeño. Cabezal de cepillado de silicona ultra-suave que limpia suavemente los dientes pequeños y alivia las encías sensibles. Seguro para bebés de 0 a 3.,0.4864499866962433
FAQ™ 402,Preguntas frecuentes™ 402,0.22845140099525452,FAQ™ 402,0.8243088722229004
"The world’s first anti-aging device with dual microcurrent, NIR, and red light therapy - repairing multiple skin layers and deep tissues while strengthening the muscles beneath.","El primer dispositivo antienvejecimiento del mundo con terapia de microcorriente dual, infrarrojo cercano y luz roja - reparando múltiples capas de la piel y tejidos profundos mientras fortalece los músculos debajo.",0.37060895562171936,"El primer dispositivo antiedad del mundo con terapia de microcorrientes duales, NIR y luz roja, que repara múltiples capas de la piel y tejidos profundos al tiempo que fortalece los músculos debajo.",0.40140363574028015
FAQ™ 411,Preguntas frecuentes™ 411,0.11308902502059937,FAQ™ 411,0.7641264796257019
"A microcurrent and red LED body toning device that firms, boosts collagen, enhances microcirculation, and reduces cellulite.","Un dispositivo de tonificación corporal microcorriente y LED rojo que tensa, estimula el colágeno, mejora la microcirculación y reduce la celulitis.",0.3760809004306793,"Un dispositivo de tonificación corporal con microcorrientes y LED rojo que reafirma, aumenta el colágeno, mejora la microcirculación y reduce la celulitis.",0.5316266417503357
FAQ™ 401,Preguntas frecuentes™ 401,0.2798551023006439,FAQ™ 401,0.8499521613121033
Dual microcurrent facial device with red and blue LED light therapy that lifts and contours facial muscles while combating wrinkles.,Dispositivo facial de microcorriente dual con terapia de luz LED roja y azul que eleva y contorea los músculos faciales mientras combate las arrugas.,0.3971498906612396,Dispositivo facial de microcorrientes duales con terapia de luz LED roja y azul que reafirma y tonifica los músculos faciales mientras combate las arrugas.,0.3933987617492676
FAQ™ Body Sculpt Serum,Preguntas frecuentes™ Sérum Corporal Escultor,-0.5173934102058411,FAQ™ Serum para esculpir el cuerpo,-0.38233551383018494
"A conductive body serum specifically designed for microcurrent devices. It also helps reduce the appearance of cellulite, leaving the skin smoother and firmer.","Un suero conductor diseñado específicamente para dispositivos de microcorriente. También ayuda a reducir la apariencia de celulitis, dejando la piel más lisa y firme.",0.34652960300445557,"Un sérum conductor para el cuerpo diseñado específicamente para dispositivos de microcorrientes. También ayuda a reducir la apariencia de la celulitis, dejando la piel más suave y firme.",0.21774742007255554
