english,gemma2:9b_std,gemma2:9b_std_scores,gemma2:9b_rag,gemma2:9b_rag_scores
Ultra-hygienic,Ultrahigiénico,0.9567410349845886,Silicona ultra higiénica,0.2673346698284149
Made of bacteria-resistant silicone and medical-grade steel.,Hecho de silicona resistente a bacterias y acero de grado médico.,0.2884637713432312,Fabricado con silicona resistente a las bacterias y acero de grado médico.,0.49206915497779846
Perfectly preps pores to remove blackheads,Prepara perfectamente los poros para eliminar las espinillas negras.,0.3990585505962372,Prepara perfectamente los poros para eliminar las espinillas negras,0.47510287165641785
"Soften skin and loosen stubborn impurities that have accumulated and hardened in your pores over time with this creamy formula, rich in detoxifying clays and a potent plant oil complex.","Suaviza la piel y afloja las impurezas rebeldes que se han acumulado y endurecido en tus poros con esta fórmula cremosa, rica en arcilla desintoxicante y un complejo de aceites vegetales potentes.",0.34577324986457825,"Suaviza la piel y afloja las impurezas rebeldes que se han acumulado y endurecido en tus poros con el paso del tiempo gracias a esta fórmula cremosa, rica en arcillas desintoxicantes y un complejo de aceites vegetales potentes.",0.2991786599159241
"This pore-cleansing mask is the perfect prep step before using your KIWITM Blackhead Remover Pore Vacuum device, and essential for faster skin-purifying results.","Esta mascarilla limpiadora de poros es el paso perfecto de preparación antes de usar tu dispositivo para eliminar puntos negros y vacío de poros KIWITM, y esencial para obtener resultados de purificación de la piel más rápidos.",0.08349187672138214,Esta mascarilla limpiadora de poros es el paso perfecto para preparar la piel antes de usar tu dispositivo KIWITM Blackhead Remover Pore Vacuum y esencial para obtener resultados de purificación de la piel más rápidos.,0.2678444981575012
"Thoroughly cleanse and dry your face. For optimal results, we recommend using FOREO’s LUNA™ Facial Cleansing Massager with Micro-Foam Cleanser.","Limpia y seca tu rostro a fondo. Para obtener los mejores resultados, te recomendamos utilizar el masajeador facial de limpieza LUNA™ de FOREO con limpiador microespuma.",0.45825451612472534,"Limpia y seca tu rostro a fondo. Para obtener mejores resultados, recomendamos usar el masajeador facial de limpieza LUNA™ de FOREO con el limpiador Micro-Foam.",0.4518806040287018
Select preferences,Seleccionar preferencias,0.6394966244697571,Seleccionar preferencias,0.6396402716636658
"Press the universal button to turn on KIWI™ derma. Adjust the vacuum suction intensity by pressing the button again, once for each level. Access more settings via the FOREO app. Download app","Presiona el botón universal para encender KIWI™. Ajusta la intensidad de succión del vacío presionando el botón nuevamente, una vez por nivel. Accede a más configuraciones a través de la aplicación FOREO. Descarga la aplicación.",0.3133004903793335,"Pulsa el botón central para encender KIWI™. Ajusta la intensidad de succión del vacío pulsando el botón nuevamente, una vez por nivel. Accede a más ajustes desde la aplicación FOREO. Descarga la aplicación aquí.",0.35116061568260193
Refine & rejuvenate,Refina y rejuvenece,0.5796282291412354,Refina y rejuvenece,0.5796282291412354
"Gently hold skin taut. Then press the tip of the device flat against your skin, and quickly glide across your face in upward motions.",Suavemente sosten la piel tensa. Luego presiona la punta del dispositivo plana contra tu piel y desliza rápidamente por tu rostro en movimientos ascendentes.,0.26244714856147766,"Sujeta suavemente la piel tensa. Luego, presiona la punta del dispositivo contra tu piel y desliza rápidamente por tu rostro hacia arriba.",0.31490373611450195
KIWI™ derma Replacement Tip - Medium,Punta de reemplazo para derma KIWI™ - Mediana,-0.13928860425949097,Sustitución KIWI™ derma - Mediana,-0.42767655849456787
Pore care devices,Dispositivos de cuidado del poro,-0.4753630459308624,Dispositivos para el cuidado de los poros,0.29467254877090454
KIWI™ derma KIWI™ derma Diamond microdermabrasion € 169 Geo Stock test,Microdermoabrasión de diamante KIWI™ derma €169 Existencia en stock prueba,-0.319181889295578,Microdermoabrasión con diamantes KIWI™ derma € 169 Geo prueba de stock,-0.11049294471740723
KIWI™ KIWI™ Blackhead remover € 139 € 119 SAVE € 20 Geo Stock test,Eliminador de puntos negros KIWI™ € 139 € 119 AHORRA € 20 Existencias disponibles para prueba.,-0.16677400469779968,KIWI™ Aspirador de poros € 139 € 119 AHORRA € 20 Existencias disponibles prueba geo,-0.3522621691226959
Everything your face desires,Todo lo que desea tu rostro.,-0.05957327410578728,Todo lo que tu rostro y cuerpo desean,0.3425622880458832
"Experience remarkable transformations with FOREO's pro-level skincare essentials. Effortlessly eliminate the day's impurities and makeup residue, revealing a refreshed, revitalized, and irresistibly soft complexion. Take your skincare routine to unparalleled heights by embracing FOREO's range of deeply moisturizing cleansers, hydration-boosting masks, youth-preserving serums, and much more.","Experimenta transformaciones notables con los productos esenciales de cuidado de la piel de nivel profesional de FOREO. Elimina sin esfuerzo las impurezas y los restos de maquillaje del día, revelando un cutis renovado, revitalizado e irresistiblemente suave. Lleva tu rutina de cuidado de la piel a alturas sin precedentes al adoptar la gama de limpiadores profundamente hidratantes, mascarillas que potencian la hidratación, sueros que preservan la juventud y mucho más de FOREO.",0.31436413526535034,"El cuidado facial depende de la calidad de tus dispositivos y productos cosméticos. Para lucir y sentirte mejor, escoge productos que mejoran tu bienestar y tu cuidado personal. Elige dispositivos, mascarillas, sérums y cualquier producto para la piel de nivel profesional para que puedas lucir un aspecto inmejorable.",-0.029498454183340073
FAQ™ Glass Skin Collagen Hydrogel Face Mask (5x),Máscara Hidrogél para Cara con Colágeno de Piel Lúcida (5x),-0.25071418285369873,FAQ™ Mascarilla facial de colágeno y hidrogel para piel lisa (5x),0.17318566143512726
With enhanced ingredient delivery. A two-piece design for a better fit. Compatible with LED treatments.,Con una entrega mejorada de los ingredientes. Un diseño de dos piezas para un mejor ajuste. Compatible con tratamientos LED.,-0.13582122325897217,Con una entrega de ingredientes mejorada. Un diseño de dos piezas para un mejor ajuste. Compatible con tratamientos LED.,-0.12614412605762482
SUPERCHARGED™ Overnight Skin Repair Face Oil,Aceite Facial Reparador Nocturno Súper Cargado™,-0.8918929100036621,ACEITE FACIAL PARA REPARACIÓN NOCHE SUPERCHARGED™,-0.7838439345359802
"Improves the look of wrinkles, redness and pores while you sleep.","Mejora el aspecto de las arrugas, el enrojecimiento y los poros mientras duermes.",0.48453015089035034,"Reduce el aspecto de las arrugas, enrojecimiento y poros mientras duermes.",0.4635341167449951
FAQ™ Scalp Recovery & Thick Hair Probiotic Serum,FAQ™ Suero de recuperación del cuero cabelludo y para cabello grueso con probióticos.,0.03956891968846321,FAQ™ Sérum probiótico para cabello y cuero cabelludo,0.234578937292099
"A lightweight leave-in scalp serum that promotes thicker, healthier hair.",Un suero ligero para el cuero cabelludo que promueve el cabello más grueso y saludable.,0.47431886196136475,Un sérum ligero para el cuero cabelludo que promueve un cabello más grueso y saludable.,0.2720828652381897
SUPERCHARGED™ Triple-Action Firming Serum,Suero reafirmante de triple acción SUPERCHARGED™.,-0.22571055591106415,Sérum reafirmante de triple acción SUPERCHARGED™,-0.155601367354393
"Smooths the look of fine lines & wrinkles, boosts elasticity & strengthens skin. With Collagen Peptide Complex & HPR.","Suaviza el aspecto de las líneas finas y arrugas, aumenta la elasticidad y fortalece la piel. Con Complejo de Péptidos de Colágeno y HPR.",0.5006933212280273,"Reduce la apariencia de líneas finas y arrugas, aumenta la elasticidad y fortalece la piel. Con Complejo de Péptidos de Colágeno y HPR.",0.5010048747062683
KIWI™ Pore Minimizing Toner Pads,Toallitas de tónico para minimizar los poros.,-0.4483879506587982,KIWI™ Discos tonificantes y reductores de poros,-0.12096288800239563
"Korean toner pads that minimize pores, calm redness, balance pH level & strengthen the skin barrier.","Toallitas tónicas coreanas que minimizan los poros, calman el enrojecimiento, equilibran el nivel de pH y fortalecen la barrera cutánea.",0.5478875041007996,"Discos tonificantes coreanos que disminuyen los poros, calman las rojeces, equilibran el nivel de pH y fortalecen la barrera cutánea.",0.3691795766353607
KIWI™ Oil Control Mattifying Moisturizer,Hidratante matificante para control de grasa KIWI™,-0.035618651658296585,KIWI™ Hidratante matificante para control de grasa,-0.19812849164009094
"Reduce excess sebum & minimize pores, for a smooth matte finish. The perfect makeup base for oily skin.",Reduce el exceso de sebo y minimiza los poros para un acabado mate suave. La base de maquillaje perfecta para pieles grasas.,0.6244694590568542,Reduce el exceso de sebo y minimiza los poros para un acabado mate suave. La base perfecta para maquillaje en pieles grasas.,0.5849286317825317
Clear skin starts with clean pores,Una piel limpia comienza con poros limpios.,0.7452874183654785,Una piel clara comienza con poros limpios,0.7930606007575989
SUPERCHARGED™ Serum 2.0,Suero Súpercargado™ 2.0,-0.6251709461212158,SUPERCHARGED™ Serum 2.0,0.7005087733268738
A luxurious youth-preserving formula that leaves you with a timeless radiance.,Una fórmula lujosa que preserva la juventud y te deja con un resplandor atemporal.,0.3774309456348419,Una fórmula lujosa que preserva la juventud y te deja con un resplandor atemporal.,0.3774309456348419
SUPERCHARGED™ Barrier Restoring Essence Mist,Bruma de esencia restauradora con tecnología SUPERCHARGED™.,-0.37031516432762146,SUPERCHARGED™ Bruma facial restauradora,-0.396533340215683
Instantly revitalize tired skin,Revitaliza al instante la piel cansada.,0.5977848172187805,Revitaliza al instante la piel cansada.,0.5977848172187805
Anti-cellulite treatment for a tighter and more toned look.,Tratamiento anticelulítico para una apariencia más firme y tonificada.,0.5511979460716248,Tratamiento anti-celulitis para una apariencia más firme y tonificada.,0.5926858186721802
SUPERCHARGED™ Ultra-Hydrating Sleeping Mask,Máscara de Sueño Hidratante Súper Cargada™,-0.5090299248695374,Máscara de Sueño Hidratante Súper Cargada™,-0.5090299248695374
For a soft and dewy complexion every single morning.,Para una tez suave y con un aspecto radiante cada mañana.,0.32733750343322754,Para una piel suave y con un aspecto radiante cada mañana.,0.4443823993206024
SUPERCHARGED™ Eye & Lip Contour Booster,Potenciador de Contorno Ocular y Labial Súper Cargado™,-1.0018327236175537,Potenciador de contorno de ojos y labios SUPERCHARGED™,-0.023840148001909256
"A conductive, hyper-concentrated serum that brightens the eye area & highlights lips.","Un suero conductor, hiperconcentrado, que ilumina el contorno del ojo y resalta los labios.",0.18686527013778687,Un suero hiperconcentrado y conductor que ilumina el contorno de ojos y resalta los labios.,0.19792771339416504
FAQ™ Microneedling Patches for Under Eyes (3x),Parches de microneedling para el contorno de ojos (3x),-0.23375532031059265,Preguntas Frecuentes™ Parches de Microneedling para Ojos (3x),-0.34184303879737854
"Non-invasive, anti-wrinkle under-eye patches that work like a skin filler, reducing dark circles overnight.","Parches para debajo de los ojos no invasivos, antiarrugas que funcionan como un relleno cutáneo, reduciendo las ojeras durante la noche.",0.24395394325256348,"Parches para debajo de los ojos antiarrugas no invasivos que funcionan como un relleno cutáneo, reduciendo las ojeras durante la noche.",0.3267000913619995
FAQ™ Microneedling Patches for Forehead (3x),Parches de Microneedling para frente (3x),-0.9599869847297668,Preguntas Frecuentes™ Parches de Microneedling para Frente (3x),-0.7377631068229675
"Non-invasive, anti-wrinkle forehead patch that works like a skin filler, reducing frown lines overnight.","Parche para frente no invasivo, antiarrugas que funciona como un relleno cutáneo, reduciendo las líneas de expresión durante la noche.",0.2267545759677887,"Parche para frente antiarrugas no invasivo que funciona como un relleno de piel, reduciendo las arrugas del ceño durante la noche.",0.2794909179210663
LUNA™ Ultra-Nourishing Cleansing Balm,Bálsamo limpiador ultra nutritivo LUNA™,-0.33985114097595215,LUNA™ Ultra-Nourishing Cleansing Balm,0.8162810206413269
A gentle yet effective makeup & sunscreen remover.,Un removedor de maquillaje y protector solar suave pero efectivo.,0.669158935546875,Un desmaquillante y protector solar suave pero eficaz.,0.5620797276496887
"Lifts away dirt, oil, and makeup, leaving skin feeling fresh and clean.","Elimina la suciedad, el aceite y el maquillaje, dejando la piel con sensación de frescura y limpieza.",0.6363524794578552,"Elimina la suciedad, la grasa y el maquillaje, para sentir la piel limpia y fresca.",0.4590664207935333
LUNA™ Dual-Peptide Scalp Serum,Suero para el cuero cabelludo LUNA™ con doble péptido,0.2452654242515564,Suero para Cuello LUNA™ con Doble Peptido,-0.2302878499031067
"Strengthens hair shaft, reduces breakage, and protects the scalp.","Fortalece el tallo del cabello, reduce la rotura y protege el cuero cabelludo.",0.6327812075614929,"Fortalece el tallo del cabello, reduce la rotura y protege el cuero cabelludo.",0.6327253580093384
IRIS™ Hydrating Hydrogel Eye Mask,Máscara Hidratante de Gel Hidrogel para Ojos IRIS™,0.36928820610046387,IRIS™ Hydrating Hydrogel Eye Mask,0.8329699039459229
"Soothing and cooling under-eye patches that help to depuff, firm, and brighten the eye area.","Parches para debajo de los ojos calmantes y refrescantes que ayudan a desinflamar, reafirmar y iluminar el área del ojo.",0.36128756403923035,"Parches para debajo de los ojos refrescantes y calmantes que ayudan a reducir la hinchazón, reafirmar y iluminar el área del ojo.",0.3635779023170471
IRIS™ Firming PM Eye Serum,Suero para ojos reafirmante de noche IRIS™.,-0.10090279579162598,IRIS™ Suero ocular reafirmante de noche,-0.0029285363852977753
Reduce wrinkles & fine lines while you dream.,Reduce las arrugas y líneas finas mientras sueñas.,0.5727654099464417,Reduce las arrugas y líneas de expresión mientras duermes.,0.5718082785606384
IRIS™ C-Concentrated Brightening Eye Cream,Crema de ojos concentrada iluminadora IRIS™.,-0.13842277228832245,IRIS™ C-Concentrated Brightening Eye Cream,0.6565937399864197
Antioxidant-rich eye cream to reduce dark circles & under-eye bags.,Crema para ojos rica en antioxidantes para reducir las ojeras y bolsas debajo de los ojos.,0.5882700681686401,Crema para ojos rica en antioxidantes para reducir las ojeras y bolsas debajo de los ojos.,0.5882100462913513
IRIS™ Pro-Strength Eyelash Serum,Suero para pestañas de alta intensidad IRIS™,0.12874816358089447,Sérum para Pestañas de Alta Potencia IRIS™,-0.25803619623184204
"For volume, protection, strength & growth.","Para volumen, protección, fuerza y crecimiento.",0.5456529855728149,"Para volumen, protección, fortaleza y crecimiento.",0.5656968951225281
Cooling IPL hair removal gel.,Gel de enfriamiento para depilación con luz pulsada (IPL).,0.26101407408714294,Gel depilatorio IPL refrescante,0.4474647343158722
Clinically proven to reduce blemishes in just 3 days.,científicamente probado para reducir las imperfecciones en solo 3 días.,0.4892149865627289,Está clínicamente comprobado que reduce las imperfecciones en solo 3 días.,0.5383248925209045
FAQ™ P1,P1FAQ™,0.02149387076497078,FAQ™ P1,0.681637704372406
Made with real manuka honey for a soft & elastic skin.,Elaborado con auténtico miel de manuka para una piel suave y elástica.,0.6950469017028809,Con miel de manuka natural para una piel suave y elástica.,0.49585554003715515
Call It a Night UFO™ mask,Llama a la Noche Máscara UFO™,-0.47923579812049866,Llama a la Noche UFO™ máscara,-0.5163227319717407
"Deeply nourishes skin while you sleep, leaving it irresistibly soft and smooth.","Nutre profundamente la piel mientras duermes, dejándola irresistiblemente suave y lisa.",0.6597006320953369,"Nutre profundamente la piel mientras duermes, dejándola irresistiblemente suave y lisa.",0.6597006320953369
Make My Day UFO™ mask,Máscara Make My Day UFO™,-0.20047956705093384,Mascarilla UFO™ Make My Day,-0.3872013986110687
Instantly infuses moisture into the skin and protects it from environmental stressors.,Infuye instantáneamente humedad en la piel y la protege de los factores ambientales.,0.5299479365348816,Infunde instantáneamente humedad en la piel y la protege de los factores ambientales.,0.5502177476882935
Youth Junkie 2.0 UFO™ mask,Máscara Youth Junkie 2.0 UFO™,0.15615670382976532,Mascarilla UFO™ Youth Junkie 2.0,-0.08911536633968353
Smoothes and plumps skin for a youthful radiance.,Suaviza y llena la piel para una radiante juventud.,0.16550511121749878,Suaviza y llena la piel para una radiante juventud.,0.16550511121749878
Glow Addict 2.0 UFO™ mask,Máscara Glow Addict 2.0 UFO™,0.22257980704307556,Mascarilla Glow Addict 2.0 UFO™,-0.023583006113767624
"Illuminates dull skin for a healthy, radiant glow.",Ilumina la piel apagada para un brillo saludable y radiante.,0.39637261629104614,Ilumina la piel para un aspecto saludable y radiante.,0.3677549660205841
H2Overdose 2.0 UFO™ mask,Máscara H2Overdose 2.0 UFO™,0.4276765286922455,Mascarilla H2Overdose 2.0 UFO™,0.1802949756383896
An intensive infusion of moisture to hydrate and replenish thirsty skin.,Una infusión intensiva de humedad para hidratar y reponer la piel sedienta.,0.5759958624839783,Una infusión intensiva de humedad para hidratar y reponer la piel sedienta.,0.576170027256012
Matte Maniac 2.0 UFO™ mask,Máscara de ovni Matte Maniac 2.0 UFO™,0.26760026812553406,Mascarilla UFO™ Matte Maniac 2.0,0.2171756774187088
"Mattifies and purifies for clean, healthy-looking skin.",Mateifica y purifica para una piel limpia y con aspecto saludable.,0.19162453711032867,Mate y purifica para una piel limpia y con aspecto saludable.,0.28880104422569275
Shimmer Freak 2.0 UFO™ mask,Máscara OVNI™ Shimmer Freak 2.0,0.40120285749435425,Mascarilla UFO™ Shimmer Freak 2.0,0.15848058462142944
"For eyes that look refreshed, with an added hint of shimmer.","Para ojos que parezcan más frescos, con un toque extra de brillo.",0.28142616152763367,"Para ojos que lucen refrescados, con un toque extra de brillo.",0.2195749431848526
Manuka Honey UFO™ activated mask (6x),Máscara activada de miel de Manuka UFO™ (6x),0.3338395655155182,Máscara activada Manuka Honey UFO™ (6x),0.4238038659095764
"Nourish & rejuvenate dry, dehydrated skin for a radiant glow.",Nutre y rejuvena la piel seca y deshidratada para un brillo radiante.,0.6659298539161682,Nutre y rejuvenece la piel seca y deshidratada para un brillo radiante.,0.6883940696716309
Bulgarian Rose UFO™ activated mask (6x),Máscara activada de rosa búlgara UFO™ (6x),0.17568033933639526,Mascarilla activada de Rosa Bulgaria UFO™ (6x),0.10170195996761322
"Ideal for dull, dehydrated skin in need of replenishment.",Ideal para la piel apagada y deshidratada que necesita reponerse.,0.5672864317893982,Ideal para piel opaca y deshidratada que necesita reponerse.,0.526850163936615
Green Tea UFO™ activated mask (6x),Mascarilla activada de té verde UFO™ (6x),0.33046266436576843,Máscara activada de té verde UFO™ (6x),0.3260735869407654
"Purifies and soothes for a fresh, healthy complexion.",Purifica y suaviza para una tez fresca y saludable.,0.36240512132644653,Purifica y calma para una tez fresca y saludable.,0.13949353992938995
Acai Berry UFO™ activated mask (6x),Máscara activada de bayas de acaí UFO™ (6x),0.1556086391210556,Mascarilla activada de Arándano Acai UFO™ (6x),0.3238298296928406
Smooths and plumps while fighting oxidative damage.,Suaviza y aporta volumen mientras combate el daño oxidativo.,-0.08232660591602325,Suaviza y rellena al mismo tiempo que combate el daño oxidativo.,-0.24591311812400818
Coconut Oil UFO™ activated mask (6x),Máscara activada de aceite de coco UFO™ (6x),0.29688605666160583,Mascarilla activada con aceite de coco UFO™ (6x),0.22195971012115479
"Moisturizes, nourishes & protects softer, smoother skin.","Hidrata, nutre y protege la piel más suave y tersa.",0.49543800950050354,"Hidrata, nutre y protege la piel más suave y tersa.",0.49543800950050354
Green Tea sheet mask (3x),Mascarilla de té verde (3x),0.4949863851070404,Mascarilla de té verde (3x),0.4949863851070404
Get radiant skin with this potent antioxidant mask.,Consigue una piel radiante con esta mascarilla antioxidante potente.,0.7142137885093689,Obtén una piel radiante con esta potente mascarilla antioxidante.,0.757503092288971
Manuka Honey sheet mask (3x),Mascarilla facial de miel de Manuka (3x),0.5350552797317505,Mascarilla de hoja con miel de Manuka (3x),0.20791593194007874
Prevent the signs of aging. In just 20 minutes.,Prevenir los signos del envejecimiento. En tan solo 20 minutos.,0.5485137701034546,Previene los signos del envejecimiento. En solo 20 minutos.,0.5906082987785339
Acai Berry sheet mask (3x),Mascarilla de hoja de baya de acaí (3x),0.04771171882748604,Mascarilla de hoja de Acai Berry (3x),0.36578014492988586
An antioxidant-rich superfood for ultra-smooth skin.,Un superalimento rico en antioxidantes para una piel ultrasuave.,0.5410071015357971,Un súper alimento rico en antioxidantes para una piel ultrasuave.,0.5366062521934509
Bulgarian Rose sheet mask (3x),Máscara facial de rosa búlgara (3x),0.3110533058643341,Mascarilla de Hoja de Rosa Bulgaria (3x),-0.3352178633213043
Transform dull & dry skin with this rose water sheet mask.,Transforma la piel apagada y seca con esta mascarilla de hoja con agua de rosas.,0.3458849787712097,Transforma la piel opaca y seca con esta mascarilla facial de agua de rosas.,0.5949156880378723
Coconut Oil sheet mask (3x),Mascarilla facial de aceite de coco (3x),0.4879181683063507,Mascarilla de hoja con aceite de coco (3x),0.00339532271027565
Nourishing face sheet mask infused with natural coconut oil and coconut water.,Máscara facial nutritiva infundida con aceite de coco y agua de coco naturales.,0.3328600227832794,Máscara facial de tejido nutritiva con aceite de coco y agua de coco naturales.,-0.13985681533813477
Silicone Applicator,Aplicador de silicona,0.17106498777866364,Aplicador de Silicona,-0.16669416427612305
"Ultra-hygienic, dual-sided, cruelty-free applicator for all skin types.","Aplicador ultrahigiénico, de doble cara y libre de crueldad para todo tipo de piel.",0.5326006412506104,"Ultrahigiénico, de doble cara, sin crueldad animal y para todo tipo de pieles.",0.5117616057395935
FOREO Gift Box,Caja de Regalo FOREO,0.1636153906583786,Caja Regalo FOREO,-0.0857418030500412
Big (11.8 × 19.3 × 25.2 cm) & Small (21.5 × 16.5 × 5.5 cm) gift boxes for the final touch to your gift.,"Cajas de regalo grandes (11,8 × 19,3 × 25,2 cm) y pequeñas (21,5 × 16,5 × 5,5 cm) para el toque final a tu regalo.",0.6335090398788452,"Cajas de regalo grandes (11,8 × 19,3 × 25,2 cm) y pequeñas (21,5 × 16,5 × 5,5 cm) para el toque final a tu regalo.",0.6335090398788452
FAQ™ Red Light Peptide Serum,Sérum de péptidos luz roja FAQ™,-0.21766088902950287,FAQ™ Red Light Peptide Serum,0.7504082322120667
"Expertly formulated to work with your LED therapy, amplifying and accelerating its effects. Enriched with light‑reactive Peptides, Sea Daffodil, Hyaluronic Acid, and Green Tea Extract.","Formulado profesionalmente para trabajar con tu terapia LED, ampliando y acelerando sus efectos. Enriquecido con péptidos reactivos a la luz, narciso marino, ácido hialurónico y extracto de té verde.",0.25397560000419617,"Formulado profesionalmente para trabajar con tu terapia LED, ampliando y acelerando sus efectos. Rico en péptidos reactivos a la luz, narciso marino, ácido hialurónico y extracto de té verde.",0.22881174087524414
SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,Hidratante Intensivo de Acción Triple HA+PGA Súper Cargado™,-0.45313704013824463,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,0.6120806336402893
Hyper-hydration. Into the deep.,Hiperhidratación. Hondo.,-0.12536321580410004,Hiperhidratación. A profundidad.,-0.012214627116918564
Cleanse. Shave. Treat blemishes. Smile.,Limpiar. Afeitar. Tratar los granos. Sonríe.,-0.4834410846233368,Limpia. Afeita. Trata las imperfecciones. Sonríe.,0.534733235836029
A new level of luxury for the modern man,Un nuevo nivel de lujo para el hombre moderno.,0.5891208052635193,Un nuevo nivel de lujo para el hombre moderno.,0.5891208052635193
"Life's too short for boring skincare products. Introduce luxury into your routine and glow like never before with revolutionary FOREO beauty-tech devices. Remove 99% of dirt, oil & sweat. Prevent breakouts. Treat acne-prone skin, get brighter teeth and a fresher mouth. Embrace FOREO skincare products today!","La vida es demasiado corta para productos de cuidado de la piel aburridos. Introduce el lujo en tu rutina y brilla como nunca antes con los revolucionarios dispositivos de belleza-tecnología FOREO. Elimina el 99% de la suciedad, el aceite y el sudor. Previene los brotes. Trata la piel propensa al acné, obtén dientes más brillantes y una boca más fresca. ¡Adopta los productos de cuidado de la piel FOREO hoy mismo!",0.4040775001049042,"La vida es demasiado corta para productos de cuidado de la piel aburridos. Introduce el lujo en tu rutina y brilla como nunca antes con los revolucionarios dispositivos de belleza FOREO. Elimina el 99% de la suciedad, el aceite y el sudor. Previene las erupciones. Trata la piel propensa al acné, obtén dientes más brillantes y una boca más fresca. Adopta los productos de cuidado de la piel FOREO hoy mismo.",0.48406165838241577
FAQ™ 301,Preguntas frecuentes™ 301,0.12487168610095978,FAQ™ 301,0.7908533215522766
Innovative red LED light therapy device to combat hair loss by promoting regrowth & strengthening hair.,Dispositivo de terapia de luz LED roja innovador para combatir la caída del cabello promoviendo el crecimiento y fortaleciendo el cabello.,0.6363611817359924,Innovador dispositivo de luz LED roja para combatir la caída promoviendo el crecimiento y fortalecimiento del cabello.,0.6243253350257874
LUNA™ 4 MEN,LUNA™ 4 para hombres,-0.17936739325523376,LUNA™ 4 MEN,0.3398025333881378
2-in-1 smart facial cleansing & firming for skin & beard.,Limpieza facial inteligente 2 en 1 para piel y barba.,0.05276927724480629,2-in-1 smart facial cleansing & firming for skin & beard.,0.6800999045372009
UFO™ 2,OVNI™ 2,-0.17861531674861908,UFO™ 2,0.8118744492530823
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo de spa 5-en-1 para una hidratación profunda y una mejor absorción de los ingredientes activos.,0.502816915512085,Dispositivo spa de cuidado facial doméstico.,-0.36431193351745605
Ultra-hygienic massaging body brush.,Cepillo corporal masajeador ultrahigiénico.,-0.19304156303405762,Cepillo ultrahigiénico de masaje corporal.,-0.039705533534288406
IRIS™ 2,IRIS™ 2,0.7417582273483276,IRIS™ 2,0.7417582273483276
Rejuvenating eye massager – reduces dark circles and firms skin under eyes.,Masajeador rejuvenador para ojos - reduce las ojeras y reafirma la piel debajo de los ojos.,0.6415585875511169,Masajeador de ojos rejuvenecedor – reduce las ojeras y reafirma la piel debajo de los ojos.,0.6167908310890198
ISSA™ Hybrid Wave Brush Head,Cabeza del cepillo de ondas híbridas ISSA™.,-0.6839568018913269,Cabeza de cepillo híbrida ISSA™,-0.34751877188682556
Silicone + PBT Polymer Hybrid for a more dynamic clean,Silicona + polímero híbrido de PBT para una limpieza más dinámica.,0.15849779546260834,Silicona + polímero PBT híbrido para una limpieza más dinámica,0.32607319951057434
Silicone Cleaning Spray,Spray de limpieza de silicona,0.3691081702709198,Spray de limpieza de silicona,0.3691081702709198
Fast-acting formula that cleans all FOREO devices and extends their durability.,Fórmula de acción rápida que limpia todos los dispositivos FOREO y prolonga su durabilidad.,0.552182674407959,Fórmula de acción rápida que limpia todos los dispositivos FOREO y extiende su durabilidad.,0.4954296350479126
Replacement Charger,Cargador de repuesto,-0.09985092282295227,Cargador de repuesto,-0.09985092282295227
Replacement charger for your FOREO devices.,Cargador de repuesto para sus dispositivos FOREO.,0.21340122818946838,Cargador de repuesto para tus dispositivos FOREO.,0.3625071346759796
UFO Replacement Attachment Ring,Anillo de Sustitución para OVNI,-0.6893390417098999,Anillo de recambio para UFO,-0.5261110067367554
Replacement attachment ring for your UFO™ .,Anillo de sujeción de repuesto para tu UFO™.,0.06967240571975708,Anillo de repuesto para tu UFO™.,-0.11788918077945709
Check all FOREO products,Comprueba todos los productos FOREO.,0.6522683501243591,Ver todos los productos FOREO,0.4793541729450226
Where self-care meets self-love — find every single FOREO product you could wish for. Enjoy and collect all the beautiful things that can turn a blah day into a spa day!,Donde el autocuidado se encuentra con el amor propio — encuentra cada producto FOREO que puedas desear. Disfruta y colecciona todas las cosas hermosas que pueden convertir un día aburrido en un día de spa.,0.0817333459854126,Donde el autocuidado se encuentra con el amor propio — encuentra cada producto FOREO que puedas desear. Disfruta y colecciona todas las cosas hermosas que pueden convertir un día aburrido en un día de spa.,0.0817333459854126
"An anti-static hairbrush with hair care benefits of 3 colors of LED light therapy for easy detangling, reduced breakage, and glossier, stronger, and smoother hair.","Un cepillo antiestático para el cuidado del cabello con beneficios de terapia de luz LED de 3 colores para desenredar fácilmente, reducir la rotura y obtener un cabello más brillante, fuerte y suave.",0.40123024582862854,"Un cepillo para el cabello antiestático con beneficios para el cuidado del cabello de 3 colores de terapia de luz LED para desenredar fácilmente, reducir la rotura y obtener un cabello más brillante, fuerte y suave.",0.17667078971862793
FLIP™ play advanced LED light hairbrush bundle,Juego de cepillos para el cabello con luz LED avanzada FLIP™.,-0.09188799560070038,Kit cepillo para cabello con luz LED avanzada FLIP™,0.08360131084918976
FAQ™ 202 plus,Preguntas Frecuentes™ 202 plus,-0.2631343901157379,FAQ™ 202 plus,0.7751042246818542
