english,spanish,gemma3:4b,endpoint,score
Microcurrent & red light therapy,Limpia. Reafirma. Rejuvenece.,Microcurrent y luz roja,luna-plus-collection,0.3135
Firm & plump,Reafirma y rellena,Firme y fornido,luna-plus-collection,0.4258
Travel pouch,Guía de inicio rápido,Bolsa de viaje,luna-plus-collection,0.6012
General manual,Bolsa de transporte,Manual general,luna-plus-collection,0.5699
"16 intensities, 4 guided massages & 5 massage patterns.",PRODUCTOS RELACIONADOS,"16 intensidades, 4 masajes guiados y 5 patrones de masaje.",luna-plus-collection,0.3477
RELATED PRODUCTS,LUNA™ 4,Productos Relacionados,luna-plus-collection,0.5151
LUNA™ 4 mini,Más ligero que el aire. Para una limpieza suave y agradable.,LUNA™ 4 mini,luna-plus-collection,0.2978
LUNA’s plus must-have sidekick,"Comienza el día limpiando tu rostro con este suave limpiador de espuma. Formulado con aminoácidos para rellenar tu piel y vitamina E para retener la hidratación. Tu piel lucirá suave, radiante y con apariencia saludable.",LUNA’s plus must-have sidekick,luna-plus-collection,0.1976
"All microcurrent devices must be used with a conductive serum, so we developed one exclusively for LUNATM plus. With squalane & hyaluronic acid. Rejuvenating. Antioxidant-rich. Ultra-hydrating.","Vegano, cruelty free, sin fragancia, probado dermatológicamente y para todo tipo de pieles.","Todos los dispositivos de microcorriente deben utilizarse con un suero conductor, así que hemos desarrollado uno exclusivo para LUNATM plus. Con escualano y ácido hialurónico. Reafirmante. Rico en antioxidantes. Ultra hidratante.",luna-plus-collection,0.4755
Unlock device,Micro-Foam Cleanser,Desbloquear dispositivo,luna-plus-collection,0.5316
Tighten & firm,Reafirma y tonifica,Aprieta y endurece.,luna-plus-collection,0.5817
Microcurrent & Anti-Shock SystemTM Ultra-hygienic silicone,Microcorrientes y Anti-Shock SystemTM Silicona ultra higiénica,Microcurrent & Anti-Shock System™ Ultra-hygienic silicon,luna-plus-collection,0.7553
Increases firmness,Mejora la firmeza,Aumenta la firmeza,red-light-therapy,0.7368
Improves wrinkles,Reduce las arrugas,Reduce arrugas,red-light-therapy,0.5882
Reduces redness,Reduce las rojeces,Reduce la roja,red-light-therapy,0.5223
"The world's first full-spectrum red light therapy with NIR. Mimics the sun’s natural healing wavelengths, delivering broad and narrow light while filtering out UV and blue.","El primer dispositivo del mundo de terapia con luz roja de espectro completo para el rejuvenecimiento de la piel. Aprovecha el poder reparador de la luz solar, pero sin los rayos dañinos.","El primer sistema completo de terapia con luz roja de espectro completo con NIR. Imita las longitudes de onda naturales de curación del sol, proporcionando luz amplia y estrecha al tiempo que filtra los rayos UV y el azul.",red-light-therapy,0.7157
FAQ™ LED Panel,FAQ™ LED Panel,Preguntas Frecuentes™ Panel LED,red-light-therapy,0.7178
Red light therapy to reduce wrinkles and significantly improve firmness and elasticity.,Disminuye las líneas de expresión y las imperfecciones con 3 luces LED.,Red light therapy para reducir arrugas y mejorar significativamente la firmeza y la elasticidad.,red-light-therapy,0.5861
"Near-infrared, red LED cleansing & microcurrent. For aging skin.",Limpieza facial con LED cercana de infrarrojos y microcorrientes para piel madura.,"Near-infrared, red LED limpieza y microcorriente. Para pieles envejecidas.",red-light-therapy,0.7198
A revolutionary NIR and red light therapy facial device clinically proven to reduce wrinkles in just 1 week.,Clínicamente probado para aumentar la hidratación de la piel un 126% en sólo 2 minutos.,"Dispositivo de terapia con luz infrarroja cercana y roja, revolucionario, clínicamente probado para reducir las arrugas en solo 1 semana.",red-light-therapy,0.6694
"On-the-go deep facial hydration device that leaves you with a healthy, happy & hydrated complexion in just 2 mins.",Hidrata profundamente la piel en cualquier momento y lugar.,"Dispositivo de hidratación facial profunda para llevar que te deja con un cutis sano, feliz e hidratado en solo 2 minutos.",red-light-therapy,0.6434
SCIENCE,SCIENCE,Ciencia,red-light-therapy,0.6996
HAND MASKS,MASCARILLAS DE MANO,Guantes para las manos,red-light-therapy,0.4408
Hands Down: LED Hand Masks Are Your Best Anti-Aging Move,No hay duda: las mascarillas LED son tu mejor opción antiedad,Manos a la obra: las mascarillas LED para manos son tu mejor movimiento antiedad.,red-light-therapy,0.6785
DO RED LIGHT MASKS ACTUALLY WORK?,¿FUNCIONAN REALMENTE LAS MÁSCARAS LED DE LUZ ROJA?,¿Los protectores faciales de luz roja realmente funcionan?,red-light-therapy,0.6271
DOES IT HELP WITH WRINKLES?,¿AYUDAN A COMBATIR LAS ARRUGAS?,¿AYUDA CON LAS ARRUFAS?,red-light-therapy,0.6705
DOES IT HURT TO USE?,¿ES UNA TERAPIA DOLOROSA?,¿Le hace daño usarlo?,red-light-therapy,0.5701
HOW DEEP DOES RED LIGHT THERAPY PENETRATE?,¿A QUÉ PROFUNDIDAD PENETRA LA TERAPIA DE LUZ ROJA?,¿CUÁN PROFUNDO PENETRÁN LOS PINES DE TERAPÍA CON LUZ ROJA?,red-light-therapy,0.6676
WHAT IS THE LED FREQUENCY WAVELENGTH OF THE RED LIGHT THERAPY?,¿CUÁL ES LA LONGITUD DE ONDA DE LA FRECUENCIA LED EN LA TERAPIA DE LUZ ROJA?,¿Cuál es la frecuencia de onda larga del LED de la terapia de luz roja?,red-light-therapy,0.6279
Everything your face desires,Todo lo que tu rostro y cuerpo desean,Todo lo que desees de tu rostro,shop_skincare,0.6493
"Experience remarkable transformations with FOREO's pro-level skincare essentials. Effortlessly eliminate the day's impurities and makeup residue, revealing a refreshed, revitalized, and irresistibly soft complexion. Take your skincare routine to unparalleled heights by embracing FOREO's range of deeply moisturizing cleansers, hydration-boosting masks, youth-preserving serums, and much more.","El cuidado facial depende de la calidad de tus dispositivos y productos cosméticos. Para lucir y sentirte mejor, escoge productos que mejoran tu bienestar y tu cuidado personal. Elige dispositivos, mascarillas, sérums y cualquier producto para la piel de nivel profesional para que puedas lucir un aspecto inmejorable.","Experimenta transformaciones notables con FOREO’s productos esenciales para el cuidado de la piel de nivel profesional. Elimina sin esfuerzo las impurezas y residuos de maquillaje del día, revelando una tez renovada, revitalizada e irresistiblemente suave. Lleva tu rutina de cuidado de la piel a cotas sin precedentes abrazando la gama de limpiadores ultra hidratantes, mascarillas de aumento de la hidratación, serums preservadores de la juventud y mucho más.",shop_skincare,0.6591
KIWI™ Pore Minimizing Toner Pads,KIWI™ Discos tonificantes y reductores de poros,KIWI™ Pads para Minimizar Pores,shop_skincare,0.6779
"Korean toner pads that minimize pores, calm redness, balance pH level & strengthen the skin barrier.","Discos tonificantes coreanos que disminuyen los poros, calman las rojeces, equilibran el nivel de pH y fortalecen la barrera cutánea.","Espuma para toallas que minimizan los poros, calman la rojez, equilibran el pH y fortalecen la barrera cutánea.",shop_skincare,0.7861
5-in-1 spa device for deep hydration & better absorption of active ingredients.,Dispositivo spa de cuidado facial doméstico.,Dispositivo spa de 5 en 1 para hidratación profunda y mejor absorción de ingredientes activos.,special-offers,0.6756
Compact facial spa device that unlocks the full value of masks.,Dispositivo spa facial para un tratamiento rápido.,Dispositivo facial spa compacto que desbloquea el valor total de las mascarillas.,special-offers,0.6248
ISSA™ mini Sensitive Brush Head,Cabezal de cepillado ISSA™ mini Sensitive,ISSA™ mini Cepillo Cabezal Sensible,special-offers,0.7208
