english,spanish,endpoint,gemma2:9b,gemma3:4b,gemma3:4b-it-qat,thinkverse/towerinstruct:latest
"Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Con silicona ultra higiénica, LUNATM 4 mini es resistente a las bacterias para reducir las imperfecciones. Además, exfolia y elimina las células muertas de la piel para revelar una piel fresca y radiante. El 81% de usuarios declaró una reducción en la aparición de imperfecciones.",luna-mini-collection,"Fabricada con silicona de grado ultrahigiénico, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 81% de los usuarios reportan una reducción en la apariencia de imperfecciones.","Hecho de silicona ultra-higiénica, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 81% de los usuarios informa de una reducción en la apariencia de las imperfecciones.","Hecho de silicona ultra-higiénica, LUNATM 4 mini es resistente a las bacterias para reducir las brotadas. También exfolia suavemente la piel, eliminando las células muertas de la piel para revelar una piel fresca y saludable debajo. El 81% de los usuarios informa de una reducción en la apariencia de las imperfecciones.","Hecho de silicona ultra higiénica, LUNATM 4 mini es resistente a las bacterias para reducir brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel sana y fresca debajo. Un 81% de los usuarios informan que el aspecto de sus imperfecciones se reduce."
LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,"Los revolucionarios filamentos de silicona de LUNATM 4 mini son ahora 17% más suaves para deslizarse aún mejor sobre la piel y preservar su elasticidad natural. Además, incluye 12 intensidades y cada carga USB alcanza para 500 usos. No necesita piezas de remplazo. Nunca.",luna-mini-collection,Los revolucionarios puntos táctiles de silicona del LUNATM 4 mini ahora son un 17% más suaves para deslizarse aún más fácilmente sobre la piel y preservar su elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos por carga USB. No se necesitan piezas de repuesto. Nunca.,Los puntos de contacto de silicona revolucionarios de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más suavemente sobre la piel y preservar elástica natural. Ofrece 12 intensidades y dura hasta 500 usos con una sola carga USB. Nunca se necesitan piezas de repuesto.,Los puntos de contacto de silicona revolucionarios de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más sin esfuerzo sobre la piel y preservar la elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos con una sola carga USB. No se necesitan piezas de repuesto. Nunca.,"LUNATM 4 mini, con sus revolucionarios puntos de contacto de silicona que ahora son un 17% más suaves para deslizarse sin esfuerzo por la piel y preservar la elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos por una carga USB. Nunca se necesitan piezas de repuesto."
Clinically proven,Clinically proven,luna-mini-collection,científicamente probado,Clinicamente probado,Clinicamente probado,Estudio clínico comprobado.
"LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNATM 4 mini uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.",luna-mini-collection,"LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas en profundidad dentro de los poros. Está clínicamente probado para eliminar el 99% de la suciedad, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nylon.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas en las profundidades de los poros. Está clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nailon.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas profundamente en los poros. Está clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nailon.","LUNATM 4 mini utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave para eliminar las impurezas atrapadas en los poros profundos. Está clínicamente probado que elimina el 99% de la suciedad, aceite y residuo de maquillaje y es 35x más higiénico que los cepillos con cerdas de n"
Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,Reveal a radiant complexion in just 30 seconds. Quick-press Glow Boost mode gets you flawless skin when there’s no time for a full routine. 100% of users report more radiant skin after use.,luna-mini-collection,Revelar un cutis radiante en solo 30 segundos. El modo de impulso rápido Glow Boost te da una piel perfecta cuando no hay tiempo para una rutina completa. El 100 % de los usuarios informan de que tienen la piel más radiante después de su uso.,Revela una tez radiante en solo 30 segundos. El modo Glow Boost de un solo toque te da una piel perfecta cuando no hay tiempo para una rutina completa. El 100% de los usuarios informa de una piel más radiante tras el uso.,Revela una tez radiante en tan solo 30 segundos. El modo Glow Boost de un solo toque te consigue una piel perfecta cuando no hay tiempo para una rutina completa. El 100% de los usuarios reporta una piel más radiante tras su uso.,¡Revela una tez radiante en solo 30 segundos! El modo Glow Boost rápido te deja con piel impecable cuando no hay tiempo para una rutina completa. Un 100% de usuarios informan que su piel es más radiante después del uso.
Healthy complexion,Healthy complexion,luna-mini-collection,Complexion saludable,Complexión sana,Complexión saludable,Semblante sano
"T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.","T-SonicTM pulsations boost microcirculation - delivering nutrients to skin cells and eliminating toxins, while boosting lymphatic drainage. 100% of users report more refreshed skin, with 96% claiming skin looks healthier.",luna-mini-collection,"Las pulsaciones T-Sonic™ estimulan la microcirculación, llevando nutrientes a las células de la piel y eliminando toxinas, al tiempo que se potencia el drenaje linfático. El 100 % de los usuarios reportan una piel más fresca, y el 96 % afirma que su piel luce más saludable.","Las pulsaciones T-Sonic™ estimulan la microcirculación – entregando nutrientes a las células de la piel y eliminando toxinas, al tiempo que favorecen el drenaje linfático. El 100% de los usuarios reporta una piel más fresca, y el 96% afirma que su piel se ve más sana.","Las pulsaciones T-Sonic™ mejoran la microcirculación - entregando nutrientes a las células de la piel y eliminando toxinas, mientras estimulan el drenaje linfático. El 100% de los usuarios reporta una piel más fresca, y el 96% afirma que la piel se ve más sana.","Las pulsaciones T-SonicTM mejoran la microcirculación - suministrando nutrientes a las células de la piel y eliminando toxinas, al mismo tiempo que estimulan el drenaje linfático. Un 100% de los usuarios informa una piel más revitalizada, con un 96% afirmando que su aspecto es más saludable."
Flawless prep,Flawless prep,luna-mini-collection,Preparación impecable,Preparación impecable,Preparación impecable,Preparación impecable.
"Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.","Prep your skin for the most effective skincare routine. LUNATM 4 mini enables the active ingredients in your creams, serums, and masks to penetrate deep into skin, where they work the best. 98% of users report better absorption of skincare products.",luna-mini-collection,"Prepara tu piel para la rutina de cuidado de la piel más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sueros y mascarillas penetren en profundidad en la piel, donde funcionan mejor. El 98% de los usuarios reportan una mejor absorción de los productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sérums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informa de una mejor absorción de los productos para el cuidado de la piel.","Prepara tu piel para la rutina de cuidado más eficaz. LUNATM 4 mini permite que los ingredientes activos de tus cremas, sérums y mascarillas penetren profundamente en la piel, donde funcionan mejor. El 98% de los usuarios informa de una mejor absorción de los productos de cuidado de la piel.","Prepara tu piel para la rutina de cuidado facial más efectiva. LUNATM 4 mini permite que los ingredientes activos en tus cremas, serums y máscaras penetren profundamente en la piel, donde funcionan mejor. Un 98% de usuarios informa una mejor absorción de productos para el cuidado facial."
Reduce blemishes,Reduce blemishes,luna-mini-collection,Reducir imperfecciones,Reducir manchas,Reducir las manchas,Disminuye las imperfecciones
"Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.","Made of ultra-hygienic silicone, LUNATM 4 mini is bacteria-resistant to reduce breakouts. It also gently exfoliates skin, removing dead skin cells to reveal fresh healthy skin below. 81% of users report reduced appearance of blemishes.",luna-mini-collection,"Fabricada con silicona de última generación hipoalergénica, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 81% de los usuarios reportan una reducción en la apariencia de imperfecciones.","Hecho de silicona ultra-higiénica, LUNATM 4 mini es resistente a las bacterias para reducir los brotes. También exfolia suavemente la piel, eliminando las células muertas para revelar una piel fresca y saludable debajo. El 81% de los usuarios informa de una reducción en la apariencia de las imperfecciones.","Hecho de silicona ultra-higiénica, LUNATM 4 mini es resistente a las bacterias para reducir las brotadas. También exfolia suavemente la piel, eliminando las células muertas de la piel para revelar una piel fresca y saludable debajo. El 81% de los usuarios informa de una reducción en la apariencia de las imperfecciones.","Hecha de silicona ultra higiénica, LUNATM 4 mini es resistente a las bacterias para reducir brotes. También exfolia suavemente la piel, eliminando las células muertas de la piel para revelar una piel sana y fresca debajo. Un 81% de usuarios informan que el aspecto de sus espinillas se reduce."
Upgraded design,Upgraded design,luna-mini-collection,Diseño mejorado,Diseño mejorado,Diseño mejorado,Diseño mejorado
LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,LUNATM 4 mini’s revolutionary silicone touchpoints are now 17% softer to glide even more effortlessly across the skin and preserve natural elasticity. It offers 12 intensities and lasts up to 500 uses per one USB charge. No replacement parts needed. Ever.,luna-mini-collection,Los revolucionarios puntos táctiles de silicona del LUNATM 4 mini ahora son un 17% más suaves para deslizarse aún más fácilmente sobre la piel y preservar su elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos por carga USB. No se necesitan piezas de repuesto. Nunca.,Los puntos de contacto de silicona revolucionarios de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más suavemente sobre la piel y preservar elástica. Ofrece 12 intensidades y dura hasta 500 usos con una sola carga USB. Nunca se necesitan piezas de repuesto.,Los puntos de contacto de silicona revolucionarios de LUNATM 4 mini son ahora un 17% más suaves para deslizarse aún más sin esfuerzo sobre la piel y preservar la elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos con una sola carga USB. No se necesitan piezas de repuesto. Nunca.,"LUNATM 4 mini, con sus revolucionarios puntos de contacto de silicona que ahora son un 17% más suaves para deslizarse sin esfuerzo por la piel y preservar la elasticidad natural. Ofrece 12 intensidades y dura hasta 500 usos por una carga USB. Nunca se necesitan piezas de repuesto."
100% of users report more refreshed skin.,El 100% declaró sentir la piel más fresca.,luna-mini-collection,El 100 % de los usuarios informan de una piel más fresca.,El 100% de los usuarios reporta una piel más refrescada.,El 100% de los usuarios reporta una piel más refrescada.,El 100 % de los usuarios informan que su piel se siente más renovada.
100% of users report more radiant skin.,El 100% declaró sentir la piel más fresca y radiante.,luna-mini-collection,El 100% de los usuarios informan de una piel más radiante.,El 100% de los usuarios reporta una piel más radiante.,El 100% de los usuarios reporta una piel más radiante.,El 100 % de los usuarios informan tener una piel más radiante.
Choose color: Lavender,Elige el color: Lavender,luna-mini-collection,Elige color: Lavanda,Elige color: Lavanda,Elegir color: Lavanda,Elija el color: Lavanda
96% of users report healthier-looking skin. 81% report reduced blemishes.,El 96% de usuarios declaró sentir la piel más sana. El 81% menos imperfecciones.,luna-mini-collection,El 96 % de los usuarios informan de una piel con mejor aspecto. El 81 % informa de una reducción de las imperfecciones.,El 96% de los usuarios informan de una piel con un aspecto más saludable. El 81% informa de una reducción de las imperfecciones.,El 96% de los usuarios reporta una piel con un aspecto más saludable. El 81% reporta una reducción de las imperfecciones.,El 96 % de los usuarios informan una piel más sana. El 81 % informa reducción de imperfecciones.
98% of users experience better absorption of skincare products.,El 98% de usuarios sintió una mejor absorción de los productos de cuidado facial.,luna-mini-collection,El 98 % de los usuarios experimentan una mejor absorción de productos para el cuidado de la piel.,El 98% de los usuarios experimenta una mejor absorción de los productos para el cuidado de la piel.,El 98% de los usuarios experimenta una mejor absorción de los productos de cuidado de la piel.,El 98% de los usuarios experimenta una mejor absorción de productos para el cuidado de la piel.
2-zone brush head & quick 30-second Glow Boost mode for ultimate ease.,Cabezal de 2 zonas y modo rápido Glow Boost para facilitar la limpieza.,luna-mini-collection,Cabeza de cepillo de 2 zonas y modo Glow Boost rápido de 30 segundos para una comodidad máxima.,Cabezal de cepillo de 2 zonas y modo de impulso de brillo de 30 segundos para la máxima facilidad.,Cabezal de cepillo de 2 zonas y modo de impulso de brillo de 30 segundos para la máxima facilidad.,Cabeza de cepillo de 2 zonas y modo Glow Boost rápido de 30 segundos para una facilidad máxima.
"12 intensities, lightweight, and ergonomically designed to fit facial curves.","12 intensidades, ligero, y diseñado ergonómicamente para adaptarse a las curvas de tu rostro.",luna-mini-collection,"12 intensidades, ligero y diseñado ergonómicamente para adaptarse a las curvas faciales.","12 intensidades, ligero y diseñado ergonómicamente para adaptarse a las curvas faciales.","12 intensidades, ligero y diseñado ergonómicamente para adaptarse a las curvas faciales.","12 intensidades, liviano y diseñado ergonómicamente para adaptarse a las curvas faciales."
"Dampen your face and apply your face cleanser. For optimal results, we recommend FOREO Micro-Foam Cleanser. Then wet LUNATM 4 mini.","Humedece tu rostro y aplica tu limpiador facial. Para resultados óptimos, recomendamos usar FOREO Micro-Foam Cleanser. Humedece LUNATM 4 mini.",luna-mini-collection,"humedece tu rostro y aplica tu limpiador facial. Para obtener los mejores resultados, recomendamos el limpiador de espuma micro de FOREO. Luego humedece LUNATM 4 mini.","Humedece tu rostro y aplica tu limpiador facial. Para obtener resultados óptimos, recomendamos FOREO Micro-Foam Cleanser. Luego humedece LUNATM 4 mini.","Humedece tu rostro y aplica tu limpiador facial. Para obtener resultados óptimos, recomendamos FOREO Micro-Foam Cleanser. Luego humedece LUNATM 4 mini.","Humedezca su cara y aplique su limpiador facial. Para mejores resultados, recomendamos el Limpiador de microespuma FOREO. Luego, humedezca LunaTM 4 mini."
Press the universal button to turn on your device. You can activate 30-sec Glow Boost mode by double-pressing the universal button. Glide the device in circular motions over your face/neck until skin is cleansed.,Pulsa el botón central para encender tu dispositivo.Puedes activar el modo Glow Boost de 30 segundos pulsando dos veces el botón central. Desliza el dispositivo con movimientos circulares sobre tu rostro/cuello hasta cubrir toda tu piel.,luna-mini-collection,Presiona el botón universal para encender tu dispositivo. Puedes activar el modo Glow Boost de 30 segundos pulsando dos veces el botón universal. Desliza el dispositivo en movimientos circulares sobre tu rostro/cuello hasta que la piel esté limpia.,Presiona el botón universal para encender tu dispositivo. Puedes activar el modo Glow Boost de 30 segundos pulsando en doble el botón universal. Desliza el dispositivo en movimientos circulares sobre tu rostro/cuello hasta que la piel esté limpia.,Presiona el botón universal para encender tu dispositivo. Puedes activar el modo Glow Boost de 30 segundos al doble pulsar el botón universal. Desliza el dispositivo en círculos sobre tu rostro/cuello hasta que la piel esté limpia.,Presiona el botón universal para encender tu dispositivo. Puedes activar el modo de brillo intensificado de 30 segundos al doblar el botón universal. Desliza el dispositivo en movimientos circulares sobre tu cara/cuello hasta que la piel esté limpia.
Rinse,Aclara,luna-mini-collection,Enjuagar,Enjuaga,Enjuagar,"No puedo traducir textos que no sean de contenido claro y directo. Por favor, proporcione un mensaje concreto para su traducción al español desde el inglés."
"Once finished, press the universal button to turn off your device, (or it will automatically turn off after 1 min). Then rinse face/neck and device.","Cuando finalices, pulsa el botón central para apagar tu dispositivo (o se apagará automáticamente después de 1 minuto). A continuación, aclara tu rostro/cuello y tu dispositivo.",luna-mini-collection,"Una vez terminado, pulsa el botón universal para apagar tu dispositivo, (o se apagará automáticamente después de 1 minuto). Luego enjuaga la cara/cuello y el dispositivo.","Una vez terminado, presiona el botón universal para apagar tu dispositivo, (o se apagará automáticamente después de 1 min). Luego, enjuaga la cara/cuello y el dispositivo.","Una vez terminado, presione el botón universal para apagar su dispositivo, (o se apagará automáticamente después de 1 minuto). Luego enjuague la cara/cuello y el dispositivo.","Una vez terminado, presione el botón universal para apagar su dispositivo (o se apagará automáticamente después de 1 minuto). Luego enjuague la cara/cuello y el dispositivo."
Staggering battery life USB rechargeable with up to 500 uses per single charge.,Batería de duración extrema Recargable por USB. Hasta 500 usos por carga.,luna-mini-collection,"Increíble duración de la batería, recargable por USB con hasta 500 usos por carga única.","Duración de batería asombrosa, USB recargable con hasta 500 usos por única carga.",Duración de batería asombrosa. Recargable con USB y hasta 500 usos por carga única.,Batería impresionante Recargable por USB con hasta 500 usos por carga única.
USB rechargeable with up to 500 uses per single charge.,Recargable por USB. Hasta 500 usos por carga.,luna-mini-collection,Recargable mediante USB con hasta 500 usos por carga única.,USB recargable con hasta 500 usos por única carga.,USB recargable con hasta 500 usos por carga única.,Carga USB recargable con hasta 500 usos por carga única.
UFO™ 3 mini,UFO™ 3 mini,luna-mini-collection,OVNI™ 3 mini,UFO™ 3 mini,UFO™ 3 mini,OVNI™ 3 mini
SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,luna-mini-collection,SUPERCHARGED™ HA+PGA Tripla Acción Hidratante Intensa,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,SUPERCHARGED™ HA+PGA Triple-Action Intense Moisturizer,¡Súper cargado! Triple Acción de Humectación Intensa con HA+PGA.
IRIS™ C-Concentrated Brightening Eye Cream,IRIS™ C-Concentrated Brightening Eye Cream,luna-mini-collection,IRIS™ C-Concentrado Crema Luminizante para Ojos,IRIS™ C-Concentrated Brightening Eye Cream,IRIS™ C-Concentrado Iluminador para el Contorno de los Ojos,Crema para ojos de bronceado intensificado IRIS™ C concentrada
Cleanse skin & signs of aging. At the same time.,Limpia la piel y los signos de la edad. Al mismo tiempo.,luna-plus-collection,Limpia la piel y las señales del envejecimiento. Al mismo tiempo.,Limpiar la piel y las señales de envejecimiento. Al mismo tiempo.,Limpiar la piel y las señales de envejecimiento. Al mismo tiempo.,Limpiar la piel y los signos del envejecimiento al mismo tiempo.
"Introducing the only facial cleansing device with clinical-grade anti-aging treatments – targeted microcurrent, NIR & red LED light therapy. Clinically proven to remove 99% of dirt, oil & makeup residue, with bacteria-resistant silicone touchpoints & T-SonicTM pulsations.","Te presentamos el único dispositivo de limpieza facial con tratamientos antiedad de nivel clínico, basados en una combinación de microcorrientes y terapia de luz LED. Ha sido probado clínicamente que elimina el 99% de la suciedad, la grasa y los restos de maquillaje, gracias a sus filamentos de silicona resistentes a las bacterias y a las pulsaciones T-Sonic™.",luna-plus-collection,"Presentamos el único dispositivo de limpieza facial con tratamientos antienvejecimiento de grado clínico: microcorriente dirigida, terapia de luz NIR y roja LED. Probado clínicamente para eliminar el 99% de la suciedad, el aceite y los residuos de maquillaje, con puntos táctiles de silicona resistentes a las bacterias y pulsaciones T-Sonic™.","Presentamos el único dispositivo de limpieza facial con tratamientos antiedad de uso clínico – microcorriente dirigida, terapia NIR y LED rojo. Clínicamente probado para eliminar el 99% de suciedad, aceite y residuos de maquillaje, con puntos de contacto de silicona resistentes a bacterias y pulsaciones T-Sonic™.","Presentando el único dispositivo de limpieza facial con tratamientos antienvejecimiento de grado clínico – microcorriente dirigida, terapia con luz NIR y LED roja. Clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, con puntos de contacto de silicona resistentes a las bacterias y pulsaciones T-Sonic™.","Presentando el único dispositivo de limpieza facial con tratamientos antienvejecimiento de calidad clínica: microcorriente dirigida, luz NIR y roja por LED. Está probado científicamente que elimina un 99% de suciedad, aceite y residuo de maquillaje, con puntos de contacto de silicona resistentes a bacterias y pulsaciones T-"
"Indulge in a gentle heated cleanse, while LUNATM 4 plus smooths fine lines & refines the complexion – so your skin looks visibly tighter, firmer & brighter in minutes. Tailor your cleanse based on skin type & problem areas.","Mima tu piel con una agradable limpieza térmica. LUNA™ 4 plus suaviza las líneas de expresión y define tu piel para que luzca con una apariencia más firme y luminosa en minutos. Además, te permite personalizar la limpieza según tu tipo de piel y los problemas de cada zona.",luna-plus-collection,"Déjate llevar por una suave limpieza con calor, mientras LUNATM 4 plus suaviza las líneas finas y refina el cutis, para que tu piel se vea visiblemente más tensa, firme y brillante en minutos. Adapta tu limpieza según tu tipo de piel y zonas problemáticas.","Disfrute de un limpiado suave y calentado, mientras que LUNATM 4 plus suaviza las líneas finas y refina la tez – para que su piel se vea visiblemente más tensa, firme y luminosa en minutos. Adapte su limpieza según su tipo de piel y zonas problemáticas.","Disfruta de un limpiador suave con calor, mientras que LUNATM 4 alisa las líneas finas y refina la tez – para que tu piel se vea visiblemente más tensa, firme y luminosa en minutos. Adapta tu limpieza según el tipo de piel y las zonas problemáticas.","Disfruta de un suave limpieza caliente mientras LUNATM 4 plus suaviza las líneas finas y refina el aspecto de tu piel, para que tu piel luzca visiblemente más firme y brillante en minutos. Adapta tu limpieza según el tipo de piel y las zonas problemáticas."
"LUNATM 4 plus uses T-SonicTM pulsations and velvety-soft silicone touchpoints to remove impurities trapped deep within pores. It is clinically proven to remove 99% of dirt, oil and makeup residue, and is 35x more hygienic than brushes with nylon bristles.","LUNA™ 4 plus usa pulsaciones T-Sonic y filamentos de silicona suaves como la seda para eliminar las impurezas que obstruyen los poros. Ha sido probado clínicamente que elimina el 99% de suciedad, grasa y restos de maquillaje, y es 35 veces más higiénico que los cepillos con filamentos de nylon.",luna-plus-collection,"LUNATM 4 plus utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas en profundidad dentro de los poros. Está clínicamente probado para eliminar el 99% de la suciedad, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nylon.","LUNATM 4 plus utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas en las profundidades de los poros. Está clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nailon.","LUNATM 4 plus utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave como la seda para eliminar las impurezas atrapadas profundamente en los poros. Está clínicamente probado para eliminar el 99% del sucio, el aceite y los residuos de maquillaje, y es 35 veces más higiénico que los cepillos con cerdas de nailon.","LUNATM 4 plus utiliza pulsaciones T-SonicTM y puntos de contacto de silicona suave para eliminar las impurezas atrapadas en los poros profundamente. Está clínicamente probado que elimina el 99% de la suciedad, aceite y residuo de maquillaje, y es 35x más higiénico que los cepillos con cerdas de"
Boost collagen,Estimula el colágeno,luna-plus-collection,Potenciar el colágeno,Aumentar el colágeno,Aumentar el colágeno,Reforzar el colágeno
"Near-infrared & red LED light helps reverse signs of skin aging like sun spots & dullness, and increases collagen & elastin production - restoring the thickness & elasticity of youthful skin. 86% of users report skin looks & feels more elastic, while 98% of users report more luminous skin.","La luz LED ayuda a revertir los signos de la edad, como las manchas solares, y aumenta la producción de colágeno y elastina, restaurando la elasticidad de la piel. El 86% de los usuarios declaró sentir la piel más elástica, y el 98% de los usuarios sintió la piel más luminosa.",luna-plus-collection,"La luz LED infrarroja cercana y roja ayuda a revertir los signos de envejecimiento de la piel como las manchas solares y la opacidad, e incrementa la producción de colágeno y elastina, restaurando el grosor y la elasticidad de la piel joven. El 86% de los usuarios reportan que su piel luce y se siente más elástica, mientras que el 98% de los usuarios reportan una piel más luminosa.","La luz infrarroja y LED roja ayuda a revertir los signos del envejecimiento de la piel, como las manchas solares y la opacidad, e incrementa la producción de colágeno y elastina, restaurando el grosor y la elasticidad de la piel joven. El 86% de los usuarios reporta que la piel se ve y se siente más elástica, mientras que el 98% de los usuarios reporta una piel más luminosa.","La luz infrarroja y roja LED ayuda a revertir los signos del envejecimiento de la piel, como las manchas solares y la opacidad, e incrementa la producción de colágeno y elastina, restaurando el grosor y la elasticidad de la piel joven. El 86% de los usuarios reporta que la piel se ve y se siente más elástica, mientras que el 98% de los usuarios reporta una piel más luminosa.","La luz de LED infrarroja cercana y roja ayuda a revertir los signos del envejecimiento cutáneo como manchas solares y opacidad, y aumenta la producción de colágeno y elastina - restaurando el grosor y la elasticidad de la piel juvenil. Un 86% de usuarios informan que su piel luce y se siente más elást"
Firm & plump,Reafirma y rellena,luna-plus-collection,Firme y rechoncha,Firme y carnoso,Firme y redondo,Empresa y firme
"Microcurrent naturally plumps and firms the skin, while smoothing the appearance of fine lines. With a device featuring red light & microcurrent, 90% of users report skin looks younger & healthier. Access guided treatments to target different problem areas of the face & neck, via the app.","Las microcorrientes rellenan y reafirman la piel de forma natural, suavizando la apariencia de las líneas de expresión. El 90% de los usuarios declaró sentir la piel más joven y sana. Accede a tratamientos guiados desde la aplicación para combatir los diferentes problemas de tu rostro y cuello.",luna-plus-collection,"La microcorriente hincha y reafirma la piel de forma natural, al tiempo que suaviza el aspecto de las líneas finas. Con un dispositivo con luz roja y microcorriente, el 90 % de los usuarios informan que su piel luce más joven y saludable. Accede a tratamientos guiados para abordar diferentes zonas problemáticas del rostro y el cuello a través de la aplicación.","Microcorriente alisa y tensa la piel de forma natural, mientras atenúa la apariencia de las líneas finas. Con un dispositivo con luz roja y microcorriente, el 90% de los usuarios afirma que la piel se ve más joven y saludable. Accede a tratamientos guiados para tratar diferentes zonas del rostro y el cuello, a través de la app.","Microcorriente naturalmente alisa y tensa la piel, mientras suaviza la apariencia de las líneas finas. Con un dispositivo con luz roja y microcorriente, el 90% de los usuarios reporta que la piel se ve más joven y saludable. Accede a tratamientos guiados para atacar diferentes zonas del rostro y el cuello, a través de la app.","Microcorriente reafirma y distiende naturalmente la piel, al tiempo que suaviza el aspecto de las líneas finas. Con un dispositivo con luz roja y microcorriente, el 90% de los usuarios informan que la piel luce más joven y saludable. Acceda a tratamientos guiados para dirigirse a diferentes áreas problemáticas del rostro y"
Increase radiance,Aumenta la luminosidad,luna-plus-collection,Aumentar la radiación,Aumentar la luminosidad,Aumentar la luminosidad,¡Aumente la luminosidad!
